ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	Prepared	7/11/2010
4	Richmond District	116	City of Hopewell	14	Urban Principal Arterial - Other			              																															109,328	0.52%	0.05%	7.67	0.62%	0.01%													109,328	0.05%	7.67	0.01%
4	Richmond District	116	City of Hopewell	16	Urban Minor Arterial			              																									53,589	0.28%	0.02%	9.18	0.09%	0.01%	17,516	0.08%	0.01%	2.80	0.22%	0.00%													71,105	0.03%	11.98	0.02%
4	Richmond District	116	City of Hopewell	17	Urban Collector			              																									14,647	0.08%	0.01%	5.08	0.05%	0.01%																			14,647	0.01%	5.08	0.01%
4	Richmond District	116	City of Hopewell	19	Urban Local System			              																									44,690	0.23%	0.02%	103.38	1.00%	0.14%																			44,690	0.02%	103.38	0.14%
4	Richmond District	116	City of Hopewell Total:																														112,926	0.59%	0.05%	117.64	1.14%	0.16%	126,844	0.60%	0.06%	10.47	0.84%	0.01%													239,770	0.11%	128.11	0.17%
4	Richmond District	123	City of Petersburg	14	Urban Principal Arterial - Other			              																									4,155	0.02%	0.00%	0.65	0.01%	0.00%	211,316	1.00%	0.10%	17.58	1.41%	0.02%													215,472	0.10%	18.23	0.02%
4	Richmond District	123	City of Petersburg	16	Urban Minor Arterial			              																									89,596	0.47%	0.04%	16.29	0.16%	0.02%	25,933	0.12%	0.01%	5.19	0.42%	0.01%													115,528	0.05%	21.48	0.03%
4	Richmond District	123	City of Petersburg	17	Urban Collector			              																									47,726	0.25%	0.02%	19.78	0.19%	0.03%	6,964	0.03%	0.00%	1.40	0.11%	0.00%													54,689	0.02%	21.18	0.03%
4	Richmond District	123	City of Petersburg	19	Urban Local System			              																									94,920	0.50%	0.04%	123.27	1.20%	0.17%																			94,920	0.04%	123.27	0.17%
4	Richmond District	123	City of Petersburg Total:																														236,397	1.24%	0.11%	159.99	1.55%	0.22%	244,213	1.16%	0.11%	24.17	1.94%	0.03%													480,609	0.22%	184.16	0.25%
4	Richmond District	127	City of Richmond	12	Urban Principal Arterial - Other Freeways or Expressways			              																															65,782	0.31%	0.03%	1.58	0.13%	0.00%													65,782	0.03%	1.58	0.00%
4	Richmond District	127	City of Richmond	14	Urban Principal Arterial - Other			              																									17,250	0.09%	0.01%	1.40	0.01%	0.00%	919,689	4.36%	0.41%	50.62	4.07%	0.07%													936,939	0.42%	52.02	0.07%
4	Richmond District	127	City of Richmond	16	Urban Minor Arterial			              																									560,982	2.94%	0.25%	62.14	0.60%	0.08%	268,594	1.27%	0.12%	23.71	1.90%	0.03%													829,576	0.37%	85.85	0.12%
4	Richmond District	127	City of Richmond	17	Urban Collector			              																									230,121	1.21%	0.10%	74.20	0.72%	0.10%																			230,121	0.10%	74.20	0.10%
4	Richmond District	127	City of Richmond	19	Urban Local System			              																									679,636	3.57%	0.31%	610.18	5.92%	0.82%																			679,636	0.31%	610.18	0.82%
4	Richmond District	127	City of Richmond Total:																														1,487,988	7.81%	0.67%	747.92	7.26%	1.01%	1,254,065	5.94%	0.57%	75.91	6.10%	0.10%													2,742,054	1.24%	823.83	1.11%
4	Richmond District	301	Town of South Hill	6	Rural Minor Arterial			              																															34,470	0.16%	0.02%	5.04	0.40%	0.01%													34,470	0.02%	5.04	0.01%
4	Richmond District	301	Town of South Hill	7	Rural Major Collector			              																									8,555	0.04%	0.00%	4.25	0.04%	0.01%	21,154	0.10%	0.01%	3.30	0.27%	0.00%													29,709	0.01%	7.55	0.01%
4	Richmond District	301	Town of South Hill	8	Rural Minor Collector			              																									6,940	0.04%	0.00%	6.00	0.06%	0.01%																			6,940	0.00%	6.00	0.01%
4	Richmond District	301	Town of South Hill	9	Rural Local System			              																									10,765	0.06%	0.00%	27.58	0.27%	0.04%																			10,765	0.00%	27.58	0.04%
4	Richmond District	301	Town of South Hill Total:																														26,260	0.14%	0.01%	37.83	0.37%	0.05%	55,624	0.26%	0.03%	8.34	0.67%	0.01%													81,884	0.04%	46.17	0.06%
4	Richmond District		Richmond District Total:						5,534,938	14.01%	2.50%	6,809.76	13.99%	9.18%	11,407,417	16.87%	5.14%	1,231.83	14.80%	1.66%	14,070,807	21.40%	6.35%	266.15	23.77%	0.36%	2,945,024	72.67%	1.33%	1,331.18	78.72%	1.80%	2,053,827	10.77%	0.93%	1,232.82	11.97%	1.66%	1,921,431	9.10%	0.87%	136.73	10.98%	0.18%													37,933,444	17.11%	11,008.47	14.84%
5	Hampton Roads District	001	Accomack County	2	Rural Principal Arterial - Other			              							704,725	1.04%	0.32%	37.21	0.45%	0.05%																																					704,725	0.32%	37.21	0.05%
5	Hampton Roads District	001	Accomack County	7	Rural Major Collector			              	126,839	0.32%	0.06%	98.80	0.20%	0.13%	205,073	0.30%	0.09%	61.60	0.74%	0.08%																																					331,912	0.15%	160.40	0.22%
5	Hampton Roads District	001	Accomack County	8	Rural Minor Collector			              	8,907	0.02%	0.00%	15.23	0.03%	0.02%	2,455	0.00%	0.00%	3.06	0.04%	0.00%																																					11,363	0.01%	18.29	0.02%
5	Hampton Roads District	001	Accomack County	9	Rural Local System			              	121,219	0.31%	0.05%	450.07	0.92%	0.61%	190	0.00%	0.00%	0.36	0.00%	0.00%																																					121,409	0.05%	450.43	0.61%
5	Hampton Roads District	001	Accomack County Total:						256,966	0.65%	0.12%	564.10	1.16%	0.76%	912,443	1.35%	0.41%	102.23	1.23%	0.14%																																					1,169,409	0.53%	666.33	0.90%
5	Hampton Roads District	040	Greensville County	1	Rural Principal Arterial - Interstate			              													566,840	0.86%	0.26%	15.47	1.38%	0.02%																															566,840	0.26%	15.47	0.02%
5	Hampton Roads District	040	Greensville County	2	Rural Principal Arterial - Other			              							95,617	0.14%	0.04%	7.84	0.09%	0.01%																																					95,617	0.04%	7.84	0.01%
5	Hampton Roads District	040	Greensville County	7	Rural Major Collector			              	51,970	0.13%	0.02%	62.19	0.13%	0.08%	41,904	0.06%	0.02%	14.16	0.17%	0.02%																																					93,873	0.04%	76.35	0.10%
5	Hampton Roads District	040	Greensville County	8	Rural Minor Collector			              	13,837	0.04%	0.01%	26.17	0.05%	0.04%																																											13,837	0.01%	26.17	0.04%
5	Hampton Roads District	040	Greensville County	9	Rural Local System			              	45,028	0.11%	0.02%	199.40	0.41%	0.27%	1,833	0.00%	0.00%	7.97	0.10%	0.01%																																					46,861	0.02%	207.37	0.28%
5	Hampton Roads District	040	Greensville County	11	Urban Principal Arterial - Interstate			              													62,477	0.10%	0.03%	1.67	0.15%	0.00%																															62,477	0.03%	1.67	0.00%
5	Hampton Roads District	040	Greensville County	12	Urban Principal Arterial - Other Freeways or Expressways			              							56,776	0.08%	0.03%	3.64	0.04%	0.00%																																					56,776	0.03%	3.64	0.00%
5	Hampton Roads District	040	Greensville County	19	Urban Local System			              							270	0.00%	0.00%	1.48	0.02%	0.00%																																					270	0.00%	1.48	0.00%
5	Hampton Roads District	040	Greensville County Total:						110,835	0.28%	0.05%	287.76	0.59%	0.39%	196,399	0.29%	0.09%	35.09	0.42%	0.05%	629,317	0.96%	0.28%	17.14	1.53%	0.02%																															936,551	0.42%	339.99	0.46%
5	Hampton Roads District	046	Isle of Wight County	2	Rural Principal Arterial - Other			              							116,804	0.17%	0.05%	9.95	0.12%	0.01%																																					116,804	0.05%	9.95	0.01%
5	Hampton Roads District	046	Isle of Wight County	6	Rural Minor Arterial			              							169,383	0.25%	0.08%	35.37	0.42%	0.05%																																					169,383	0.08%	35.37	0.05%
5	Hampton Roads District	046	Isle of Wight County	7	Rural Major Collector			              	54,902	0.14%	0.02%	52.98	0.11%	0.07%	34,752	0.05%	0.02%	9.57	0.11%	0.01%																																					89,655	0.04%	62.55	0.08%
5	Hampton Roads District	046	Isle of Wight County	8	Rural Minor Collector			              	13,964	0.04%	0.01%	40.60	0.08%	0.05%																																											13,964	0.01%	40.60	0.05%
5	Hampton Roads District	046	Isle of Wight County	9	Rural Local System			              	128,775	0.33%	0.06%	295.56	0.61%	0.40%	2,037	0.00%	0.00%	3.77	0.05%	0.01%																																					130,812	0.06%	299.33	0.40%
5	Hampton Roads District	046	Isle of Wight County	14	Urban Principal Arterial - Other			              							354,835	0.52%	0.16%	19.23	0.23%	0.03%																																					354,835	0.16%	19.23	0.03%
5	Hampton Roads District	046	Isle of Wight County	16	Urban Minor Arterial			              							131,975	0.20%	0.06%	8.20	0.10%	0.01%																																					131,975	0.06%	8.20	0.01%
5	Hampton Roads District	046	Isle of Wight County	17	Urban Collector			              	76,340	0.19%	0.03%	21.20	0.04%	0.03%	1,438	0.00%	0.00%	0.48	0.01%	0.00%																																					77,778	0.04%	21.68	0.03%
5	Hampton Roads District	046	Isle of Wight County	19	Urban Local System			              	18,630	0.05%	0.01%	37.54	0.08%	0.05%	734	0.00%	0.00%	0.63	0.01%	0.00%																																					19,364	0.01%	38.17	0.05%
5	Hampton Roads District	046	Isle of Wight County Total:						292,612	0.74%	0.13%	447.88	0.92%	0.60%	811,960	1.20%	0.37%	87.20	1.05%	0.12%																																					1,104,571	0.50%	535.08	0.72%
5	Hampton Roads District	047	James City County	1	Rural Principal Arterial - Interstate			              													507,577	0.77%	0.23%	8.70	0.78%	0.01%																															507,577	0.23%	8.70	0.01%
5	Hampton Roads District	047	James City County	6	Rural Minor Arterial			              							61,363	0.09%	0.03%	6.79	0.08%	0.01%																																					61,363	0.03%	6.79	0.01%
5	Hampton Roads District	047	James City County	7	Rural Major Collector			              	12,677	0.03%	0.01%	3.22	0.01%	0.00%	84,790	0.13%	0.04%	10.59	0.13%	0.01%																																					97,467	0.04%	13.81	0.02%
5	Hampton Roads District	047	James City County	8	Rural Minor Collector			              	16,721	0.04%	0.01%	11.57	0.02%	0.02%																																											16,721	0.01%	11.57	0.02%
5	Hampton Roads District	047	James City County	9	Rural Local System			              	68,306	0.17%	0.03%	171.04	0.35%	0.23%	1,082	0.00%	0.00%	2.17	0.03%	0.00%																																					69,388	0.03%	173.21	0.23%
5	Hampton Roads District	047	James City County	12	Urban Principal Arterial - Other Freeways or Expressways			              							299,093	0.44%	0.13%	10.30	0.12%	0.01%																																					299,093	0.13%	10.30	0.01%
5	Hampton Roads District	047	James City County	14	Urban Principal Arterial - Other			              							74,048	0.11%	0.03%	6.87	0.08%	0.01%																																					74,048	0.03%	6.87	0.01%
5	Hampton Roads District	047	James City County	16	Urban Minor Arterial			              	105,253	0.27%	0.05%	12.89	0.03%	0.02%	212,283	0.31%	0.10%	18.76	0.23%	0.03%																																					317,536	0.14%	31.65	0.04%
5	Hampton Roads District	047	James City County	17	Urban Collector			              	67,234	0.17%	0.03%	12.08	0.02%	0.02%	377	0.00%	0.00%	0.34	0.00%	0.00%																																					67,612	0.03%	12.42	0.02%
5	Hampton Roads District	047	James City County	19	Urban Local System			              	54,153	0.14%	0.02%	99.60	0.20%	0.13%	10,330	0.02%	0.00%	9.92	0.12%	0.01%																																					64,483	0.03%	109.52	0.15%
5	Hampton Roads District	047	James City County Total:						324,345	0.82%	0.15%	310.40	0.64%	0.42%	743,366	1.10%	0.34%	65.74	0.79%	0.09%	507,577	0.77%	0.23%	8.70	0.78%	0.01%																															1,575,288	0.71%	384.84	0.52%
5	Hampton Roads District	061	Nansemond Maintenance Area	11	Urban Principal Arterial - Interstate			              													332,641	0.51%	0.15%	5.63	0.50%	0.01%																															332,641	0.15%	5.63	0.01%
5	Hampton Roads District	061	Nansemond Maintenance Area	12	Urban Principal Arterial - Other Freeways or Expressways			              							39,486	0.06%	0.02%	1.50	0.02%	0.00%																																					39,486	0.02%	1.50	0.00%
5	Hampton Roads District	061	Nansemond Maintenance Area Total:												39,486	0.06%	0.02%	1.50	0.02%	0.00%	332,641	0.51%	0.15%	5.63	0.50%	0.01%																															372,127	0.17%	7.13	0.01%
5	Hampton Roads District	064	Norfolk Maintenance Area	11	Urban Principal Arterial - Interstate			              													5,194,434	7.90%	2.34%	55.81	4.98%	0.08%																															5,194,434	2.34%	55.81	0.08%
5	Hampton Roads District	064	Norfolk Maintenance Area	12	Urban Principal Arterial - Other Freeways or Expressways			              							429,185	0.63%	0.19%	8.40	0.10%	0.01%																																					429,185	0.19%	8.40	0.01%
5	Hampton Roads District	064	Norfolk Maintenance Area	14	Urban Principal Arterial - Other			              							97,725	0.14%	0.04%	3.43	0.04%	0.00%																																					97,725	0.04%	3.43	0.00%
5	Hampton Roads District	064	Norfolk Maintenance Area	16	Urban Minor Arterial			              							29,185	0.04%	0.01%	1.72	0.02%	0.00%																																					29,185	0.01%	1.72	0.00%
5	Hampton Roads District	064	Norfolk Maintenance Area	17	Urban Collector			              							1,029	0.00%	0.00%	2.36	0.03%	0.00%																																					1,029	0.00%	2.36	0.00%
5	Hampton Roads District	064	Norfolk Maintenance Area	19	Urban Local System			              							15,229	0.02%	0.01%	13.01	0.16%	0.02%																																					15,229	0.01%	13.01	0.02%
5	Hampton Roads District	064	Norfolk Maintenance Area Total:												572,352	0.85%	0.26%	28.92	0.35%	0.04%	5,194,434	7.90%	2.34%	55.81	4.98%	0.08%																															5,766,787	2.60%	84.73	0.11%
5	Hampton Roads District	065	Northampton County	2	Rural Principal Arterial - Other			              							413,128	0.61%	0.19%	30.81	0.37%	0.04%																																					413,128	0.19%	30.81	0.04%
5	Hampton Roads District	065	Northampton County	7	Rural Major Collector			              	36,045	0.09%	0.02%	41.20	0.08%	0.06%	38,658	0.06%	0.02%	16.74	0.20%	0.02%																																					74,703	0.03%	57.94	0.08%
5	Hampton Roads District	065	Northampton County	8	Rural Minor Collector			              	5,330	0.01%	0.00%	12.12	0.02%	0.02%	2,239	0.00%	0.00%	1.21	0.01%	0.00%																																					7,568	0.00%	13.33	0.02%
5	Hampton Roads District	065	Northampton County	9	Rural Local System			              	47,474	0.12%	0.02%	192.34	0.40%	0.26%	232	0.00%	0.00%	0.70	0.01%	0.00%																																					47,706	0.02%	193.04	0.26%
5	Hampton Roads District	065	Northampton County Total:						88,848	0.22%	0.04%	245.66	0.50%	0.33%	454,257	0.67%	0.20%	49.46	0.59%	0.07%																																					543,105	0.24%	295.12	0.40%
5	Hampton Roads District	075	Princess Anne Maintenance Area	11	Urban Principal Arterial - Interstate			              													1,552,385	2.36%	0.70%	12.19	1.09%	0.02%																															1,552,385	0.70%	12.19	0.02%
5	Hampton Roads District	075	Princess Anne Maintenance Area Total:																		1,552,385	2.36%	0.70%	12.19	1.09%	0.02%																															1,552,385	0.70%	12.19	0.02%
5	Hampton Roads District	087	Southampton County	2	Rural Principal Arterial - Other			              							610,359	0.90%	0.28%	42.88	0.52%	0.06%																																					610,359	0.28%	42.88	0.06%
5	Hampton Roads District	087	Southampton County	6	Rural Minor Arterial			              							84,441	0.12%	0.04%	24.63	0.30%	0.03%																																					84,441	0.04%	24.63	0.03%
5	Hampton Roads District	087	Southampton County	7	Rural Major Collector			              	129,571	0.33%	0.06%	126.25	0.26%	0.17%	44,666	0.07%	0.02%	27.78	0.33%	0.04%																																					174,237	0.08%	154.03	0.21%
5	Hampton Roads District	087	Southampton County	8	Rural Minor Collector			              	18,003	0.05%	0.01%	48.13	0.10%	0.06%																																											18,003	0.01%	48.13	0.06%
5	Hampton Roads District	087	Southampton County	9	Rural Local System			              	102,886	0.26%	0.05%	498.62	1.02%	0.67%	78	0.00%	0.00%	1.21	0.01%	0.00%																																					102,964	0.05%	499.83	0.67%
5	Hampton Roads District	087	Southampton County	19	Urban Local System			              							368	0.00%	0.00%	0.22	0.00%	0.00%																																					368	0.00%	0.22	0.00%
5	Hampton Roads District	087	Southampton County Total:						250,460	0.63%	0.11%	673.00	1.38%	0.91%	739,912	1.09%	0.33%	96.72	1.16%	0.13%																																					990,372	0.45%	769.72	1.04%
5	Hampton Roads District	090	Surry County	6	Rural Minor Arterial			              							89,351	0.13%	0.04%	33.28	0.40%	0.04%																																					89,351	0.04%	33.28	0.04%
5	Hampton Roads District	090	Surry County	7	Rural Major Collector			              	30,300	0.08%	0.01%	44.62	0.09%	0.06%	27,455	0.04%	0.01%	15.40	0.19%	0.02%																																					57,755	0.03%	60.02	0.08%
5	Hampton Roads District	090	Surry County	8	Rural Minor Collector			              	5,806	0.01%	0.00%	14.85	0.03%	0.02%																																											5,806	0.00%	14.85	0.02%
5	Hampton Roads District	090	Surry County	9	Rural Local System			              	16,365	0.04%	0.01%	193.57	0.40%	0.26%																																											16,365	0.01%	193.57	0.26%
5	Hampton Roads District	090	Surry County Total:						52,472	0.13%	0.02%	253.04	0.52%	0.34%	116,806	0.17%	0.05%	48.68	0.58%	0.07%																																					169,278	0.08%	301.72	0.41%
5	Hampton Roads District	091	Sussex County	1	Rural Principal Arterial - Interstate			              													590,454	0.90%	0.27%	17.60	1.57%	0.02%																															590,454	0.27%	17.60	0.02%
5	Hampton Roads District	091	Sussex County	2	Rural Principal Arterial - Other			              							176,458	0.26%	0.08%	16.76	0.20%	0.02%																																					176,458	0.08%	16.76	0.02%
5	Hampton Roads District	091	Sussex County	6	Rural Minor Arterial			              							94,069	0.14%	0.04%	47.50	0.57%	0.06%																																					94,069	0.04%	47.50	0.06%
5	Hampton Roads District	091	Sussex County	7	Rural Major Collector			              	29,652	0.08%	0.01%	93.23	0.19%	0.13%	38,052	0.06%	0.02%	19.03	0.23%	0.03%																																					67,704	0.03%	112.26	0.15%
5	Hampton Roads District	091	Sussex County	8	Rural Minor Collector			              	9,140	0.02%	0.00%	26.70	0.05%	0.04%	5,853	0.01%	0.00%	4.61	0.06%	0.01%																																					14,993	0.01%	31.31	0.04%
5	Hampton Roads District	091	Sussex County	9	Rural Local System			              	56,178	0.14%	0.03%	339.08	0.70%	0.46%	1,722	0.00%	0.00%	11.26	0.14%	0.02%																																					57,900	0.03%	350.34	0.47%
5	Hampton Roads District	091	Sussex County Total:						94,970	0.24%	0.04%	459.01	0.94%	0.62%	316,154	0.47%	0.14%	99.16	1.19%	0.13%	590,454	0.90%	0.27%	17.60	1.57%	0.02%																															1,001,578	0.45%	575.77	0.78%
5	Hampton Roads District	099	York County	1	Rural Principal Arterial - Interstate			              													332,991	0.51%	0.15%	5.58	0.50%	0.01%																															332,991	0.15%	5.58	0.01%
5	Hampton Roads District	099	York County	6	Rural Minor Arterial			              							22,796	0.03%	0.01%	2.22	0.03%	0.00%																																					22,796	0.01%	2.22	0.00%
5	Hampton Roads District	099	York County	7	Rural Major Collector			              	57,357	0.15%	0.03%	7.86	0.02%	0.01%																																											57,357	0.03%	7.86	0.01%
5	Hampton Roads District	099	York County	9	Rural Local System			              	27,784	0.07%	0.01%	33.06	0.07%	0.04%	25,037	0.04%	0.01%	5.52	0.07%	0.01%																																					52,821	0.02%	38.58	0.05%
5	Hampton Roads District	099	York County	11	Urban Principal Arterial - Interstate			              													3,814,916	5.80%	1.72%	41.90	3.74%	0.06%																															3,814,916	1.72%	41.90	0.06%
5	Hampton Roads District	099	York County	12	Urban Principal Arterial - Other Freeways or Expressways			              							69,124	0.10%	0.03%	2.82	0.03%	0.00%																																					69,124	0.03%	2.82	0.00%
5	Hampton Roads District	099	York County	14	Urban Principal Arterial - Other			              							573,685	0.85%	0.26%	21.00	0.25%	0.03%																																					573,685	0.26%	21.00	0.03%
5	Hampton Roads District	099	York County	16	Urban Minor Arterial			              	21,436	0.05%	0.01%	3.32	0.01%	0.00%	207,992	0.31%	0.09%	13.97	0.17%	0.02%																																					229,428	0.10%	17.29	0.02%
5	Hampton Roads District	099	York County	17	Urban Collector			              	114,216	0.29%	0.05%	25.82	0.05%	0.03%	19,275	0.03%	0.01%	5.86	0.07%	0.01%																																					133,491	0.06%	31.68	0.04%
5	Hampton Roads District	099	York County	19	Urban Local System			              	151,707	0.38%	0.07%	232.74	0.48%	0.31%	2,928	0.00%	0.00%	2.78	0.03%	0.00%																																					154,635	0.07%	235.52	0.32%
5	Hampton Roads District	099	York County Total:						372,500	0.94%	0.17%	302.80	0.62%	0.41%	920,837	1.36%	0.42%	54.17	0.65%	0.07%	4,147,907	6.31%	1.87%	47.48	4.24%	0.06%																															5,441,244	2.45%	404.45	0.55%
5	Hampton Roads District	131	City of Chesapeake	12	Urban Principal Arterial - Other Freeways or Expressways			              																															590,474	2.80%	0.27%	16.18	1.30%	0.02%													590,474	0.27%	16.18	0.02%
5	Hampton Roads District	131	City of Chesapeake	14	Urban Principal Arterial - Other			              																									518	0.00%	0.00%	0.10	0.00%	0.00%	859,748	4.07%	0.39%	48.50	3.90%	0.07%													860,266	0.39%	48.60	0.07%
5	Hampton Roads District	131	City of Chesapeake	16	Urban Minor Arterial			              																									578,967	3.04%	0.26%	40.88	0.40%	0.06%	632,739	3.00%	0.29%	41.16	3.31%	0.06%													1,211,706	0.55%	82.04	0.11%
5	Hampton Roads District	131	City of Chesapeake	17	Urban Collector			              																									366,827	1.92%	0.17%	112.37	1.09%	0.15%	9,511	0.05%	0.00%	3.13	0.25%	0.00%													376,338	0.17%	115.50	0.16%
5	Hampton Roads District	131	City of Chesapeake	19	Urban Local System			              																									825,762	4.33%	0.37%	792.06	7.69%	1.07%																			825,762	0.37%	792.06	1.07%
5	Hampton Roads District	131	City of Chesapeake Total:																														1,772,074	9.30%	0.80%	945.41	9.18%	1.27%	2,092,471	9.91%	0.94%	108.97	8.75%	0.15%													3,864,545	1.74%	1,054.38	1.42%
5	Hampton Roads District	190	Town of Chincoteague	7	Rural Major Collector			              																									25,457	0.13%	0.01%	6.52	0.06%	0.01%																			25,457	0.01%	6.52	0.01%
5	Hampton Roads District	190	Town of Chincoteague	8	Rural Minor Collector			              																									14,185	0.07%	0.01%	6.01	0.06%	0.01%																			14,185	0.01%	6.01	0.01%
5	Hampton Roads District	190	Town of Chincoteague	9	Rural Local System			              																									6,855	0.04%	0.00%	11.36	0.11%	0.02%																			6,855	0.00%	11.36	0.02%
5	Hampton Roads District	190	Town of Chincoteague Total:																														46,497	0.24%	0.02%	23.89	0.23%	0.03%																			46,497	0.02%	23.89	0.03%
5	Hampton Roads District	109	City of Emporia	16	Urban Minor Arterial			              																									7,033	0.04%	0.00%	2.30	0.02%	0.00%	39,334	0.19%	0.02%	5.08	0.41%	0.01%													46,367	0.02%	7.38	0.01%
5	Hampton Roads District	109	City of Emporia	17	Urban Collector			              																									10,226	0.05%	0.00%	7.29	0.07%	0.01%																			10,226	0.00%	7.29	0.01%
5	Hampton Roads District	109	City of Emporia	19	Urban Local System			              																									22,415	0.12%	0.01%	23.23	0.23%	0.03%																			22,415	0.01%	23.23	0.03%
5	Hampton Roads District	109	City of Emporia Total:																														39,675	0.21%	0.02%	32.82	0.32%	0.04%	39,334	0.19%	0.02%	5.08	0.41%	0.01%													79,008	0.04%	37.90	0.05%
5	Hampton Roads District	145	City of Franklin	14	Urban Principal Arterial - Other			              																															10,046	0.05%	0.00%	2.99	0.24%	0.00%													10,046	0.00%	2.99	0.00%
5	Hampton Roads District	145	City of Franklin	16	Urban Minor Arterial			              																									51,094	0.27%	0.02%	9.23	0.09%	0.01%	13,128	0.06%	0.01%	2.40	0.19%	0.00%													64,222	0.03%	11.63	0.02%
5	Hampton Roads District	145	City of Franklin	17	Urban Collector			              																									7,370	0.04%	0.00%	4.86	0.05%	0.01%																			7,370	0.00%	4.86	0.01%
5	Hampton Roads District	145	City of Franklin	19	Urban Local System			              																									12,629	0.07%	0.01%	31.48	0.31%	0.04%																			12,629	0.01%	31.48	0.04%
5	Hampton Roads District	145	City of Franklin Total:																														71,093	0.37%	0.03%	45.57	0.44%	0.06%	23,174	0.11%	0.01%	5.39	0.43%	0.01%													94,267	0.04%	50.96	0.07%
5	Hampton Roads District	114	City of Hampton	12	Urban Principal Arterial - Other Freeways or Expressways			              																									113,435	0.60%	0.05%	3.53	0.03%	0.00%	37,350	0.18%	0.02%	0.52	0.04%	0.00%													150,786	0.07%	4.05	0.01%
5	Hampton Roads District	114	City of Hampton	14	Urban Principal Arterial - Other			              																									30,078	0.16%	0.01%	1.25	0.01%	0.00%	302,989	1.44%	0.14%	7.49	0.60%	0.01%													333,068	0.15%	8.74	0.01%
5	Hampton Roads District	114	City of Hampton	16	Urban Minor Arterial			              																									287,063	1.51%	0.13%	20.61	0.20%	0.03%	498,393	2.36%	0.22%	33.81	2.72%	0.05%													785,456	0.35%	54.42	0.07%
5	Hampton Roads District	114	City of Hampton	17	Urban Collector			              																									156,926	0.82%	0.07%	26.37	0.26%	0.04%	86,367	0.41%	0.04%	7.22	0.58%	0.01%													243,292	0.11%	33.59	0.05%
5	Hampton Roads District	114	City of Hampton	19	Urban Local System			              																									646,823	3.39%	0.29%	353.69	3.43%	0.48%	502	0.00%	0.00%	0.30	0.02%	0.00%													647,324	0.29%	353.99	0.48%
5	Hampton Roads District	114	City of Hampton Total:																														1,234,325	6.48%	0.56%	405.45	3.94%	0.55%	925,601	4.38%	0.42%	49.34	3.96%	0.07%													2,159,926	0.97%	454.79	0.61%
5	Hampton Roads District	121	City of Newport News	12	Urban Principal Arterial - Other Freeways or Expressways			              																									13,173	0.07%	0.01%	0.63	0.01%	0.00%																			13,173	0.01%	0.63	0.00%
5	Hampton Roads District	121	City of Newport News	14	Urban Principal Arterial - Other			              																															941,023	4.46%	0.42%	23.82	1.91%	0.03%													941,023	0.42%	23.82	0.03%
5	Hampton Roads District	121	City of Newport News	16	Urban Minor Arterial			              																									84,221	0.44%	0.04%	3.52	0.03%	0.00%	726,438	3.44%	0.33%	37.30	3.00%	0.05%													810,659	0.37%	40.82	0.06%
5	Hampton Roads District	121	City of Newport News	17	Urban Collector			              																									281,240	1.48%	0.13%	44.34	0.43%	0.06%	27,340	0.13%	0.01%	5.00	0.40%	0.01%													308,579	0.14%	49.34	0.07%
5	Hampton Roads District	121	City of Newport News	19	Urban Local System			              																									549,983	2.89%	0.25%	390.25	3.79%	0.53%																			549,983	0.25%	390.25	0.53%
5	Hampton Roads District	121	City of Newport News Total:																														928,616	4.87%	0.42%	438.74	4.26%	0.59%	1,694,801	8.03%	0.76%	66.12	5.31%	0.09%													2,623,417	1.18%	504.86	0.68%
5	Hampton Roads District	122	City of Norfolk	12	Urban Principal Arterial - Other Freeways or Expressways			              																									121	0.00%	0.00%	0.06	0.00%	0.00%																			121	0.00%	0.06	0.00%
5	Hampton Roads District	122	City of Norfolk	14	Urban Principal Arterial - Other			              																									9,572	0.05%	0.00%	0.72	0.01%	0.00%	1,420,220	6.73%	0.64%	56.06	4.50%	0.08%													1,429,792	0.64%	56.78	0.08%
5	Hampton Roads District	122	City of Norfolk	16	Urban Minor Arterial			              																									326,741	1.71%	0.15%	33.09	0.32%	0.04%	538,974	2.55%	0.24%	31.15	2.50%	0.04%													865,715	0.39%	64.24	0.09%
5	Hampton Roads District	122	City of Norfolk	17	Urban Collector			              																									208,693	1.09%	0.09%	56.56	0.55%	0.08%																			208,693	0.09%	56.56	0.08%
5	Hampton Roads District	122	City of Norfolk	19	Urban Local System			              																									351,142	1.84%	0.16%	542.14	5.26%	0.73%	435	0.00%	0.00%	0.26	0.02%	0.00%													351,577	0.16%	542.40	0.73%
5	Hampton Roads District	122	City of Norfolk Total:																														896,269	4.70%	0.40%	632.57	6.14%	0.85%	1,959,629	9.28%	0.88%	87.47	7.03%	0.12%													2,855,898	1.29%	720.04	0.97%
