ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009	Prepared	7/11/2010
 		197	Clover Total:						731	0.00%	0.00%	1.46	0.00%	0.00%	369	0.00%	0.00%	0.80	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,101	0.00%	2.26	0.00%
 		198	Town of Coeburn	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	40,059	0.04%	0.02%	4.55	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	40,059	0.02%	4.55	0.01%
 		198	Town of Coeburn	7	Rural Major Collector			              	4,141	0.01%	0.00%	1.80	0.00%	0.00%	14,398	0.02%	0.01%	4.14	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,539	0.01%	5.94	0.01%
 		198	Town of Coeburn	9	Rural Local System			              	7,511	0.01%	0.00%	8.46	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,511	0.00%	8.46	0.01%
 		198	Town of Coeburn Total:						11,652	0.02%	0.01%	10.26	0.02%	0.01%	54,457	0.06%	0.02%	8.69	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	66,108	0.03%	18.95	0.03%
 		199	Town of Colonial Beach	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	13,854	0.02%	0.01%	2.75	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,854	0.01%	2.75	0.00%
 		199	Town of Colonial Beach	7	Rural Major Collector			              	3,943	0.01%	0.00%	4.78	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,943	0.00%	4.78	0.01%
 		199	Town of Colonial Beach	8	Rural Minor Collector			              	723	0.00%	0.00%	1.22	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	723	0.00%	1.22	0.00%
 		199	Town of Colonial Beach	9	Rural Local System			              	5,693	0.01%	0.00%	19.71	0.03%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,693	0.00%	19.71	0.03%
 		199	Town of Colonial Beach Total:						10,358	0.02%	0.00%	25.71	0.04%	0.03%	13,854	0.02%	0.01%	2.75	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	24,212	0.01%	28.46	0.04%
 		106	City of Colonial Heights	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	338,623	0.52%	0.15%	3.57	0.32%	0.00%	338,623	0.15%	3.57	0.00%
 		106	City of Colonial Heights	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	109,763	0.12%	0.05%	4.54	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	109,763	0.05%	4.54	0.01%
 		106	City of Colonial Heights	16	Urban Minor Arterial			              	43,967	0.07%	0.02%	3.45	0.01%	0.00%	13,184	0.01%	0.01%	0.50	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	57,151	0.03%	3.95	0.01%
 		106	City of Colonial Heights	17	Urban Collector			              	49,255	0.08%	0.02%	7.36	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	49,255	0.02%	7.36	0.01%
 		106	City of Colonial Heights	19	Urban Local System			              	38,516	0.06%	0.02%	71.61	0.11%	0.10%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	38,516	0.02%	71.61	0.10%
 		106	City of Colonial Heights Total:						131,737	0.20%	0.06%	82.42	0.13%	0.11%	122,946	0.13%	0.06%	5.04	0.05%	0.01%	338,623	0.52%	0.15%	3.57	0.32%	0.00%	593,306	0.27%	91.03	0.12%
 		200	Town of Columbia	7	Rural Major Collector			              	122	0.00%	0.00%	0.20	0.00%	0.00%	1,303	0.00%	0.00%	0.64	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,426	0.00%	0.84	0.00%
 		200	Town of Columbia	9	Rural Local System			              	124	0.00%	0.00%	1.65	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	124	0.00%	1.65	0.00%
 		200	Town of Columbia Total:						247	0.00%	0.00%	1.85	0.00%	0.00%	1,303	0.00%	0.00%	0.64	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,550	0.00%	2.49	0.00%
 		201	Town of Courtland	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	9,085	0.01%	0.00%	1.69	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,085	0.00%	1.69	0.00%
 		201	Town of Courtland	7	Rural Major Collector			              	420	0.00%	0.00%	0.48	0.00%	0.00%	425	0.00%	0.00%	0.14	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	845	0.00%	0.62	0.00%
 		201	Town of Courtland	9	Rural Local System			              	2,139	0.00%	0.00%	7.10	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,139	0.00%	7.10	0.01%
 		201	Town of Courtland Total:						2,559	0.00%	0.00%	7.58	0.01%	0.01%	9,510	0.01%	0.00%	1.83	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	12,069	0.01%	9.41	0.01%
 		107	City of Covington	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,693	0.03%	0.01%	1.40	0.13%	0.00%	18,693	0.01%	1.40	0.00%
 		107	City of Covington	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	27,063	0.03%	0.01%	3.05	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	27,063	0.01%	3.05	0.00%
 		107	City of Covington	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	10,168	0.01%	0.00%	2.32	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,168	0.00%	2.32	0.00%
 		107	City of Covington	17	Urban Collector			              	12,569	0.02%	0.01%	4.67	0.01%	0.01%	19,284	0.02%	0.01%	2.98	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	31,853	0.01%	7.65	0.01%
 		107	City of Covington	19	Urban Local System			              	11,126	0.02%	0.01%	26.68	0.04%	0.04%	87	0.00%	0.00%	1.27	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,213	0.01%	27.95	0.04%
 		107	City of Covington Total:						23,695	0.04%	0.01%	31.35	0.05%	0.04%	56,602	0.06%	0.03%	9.62	0.10%	0.01%	18,693	0.03%	0.01%	1.40	0.13%	0.00%	98,990	0.04%	42.37	0.06%
 		202	Town of Craigsville	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	4,522	0.00%	0.00%	1.70	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,522	0.00%	1.70	0.00%
 		202	Town of Craigsville	8	Rural Minor Collector			              	346	0.00%	0.00%	0.64	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	346	0.00%	0.64	0.00%
 		202	Town of Craigsville	9	Rural Local System			              	1,220	0.00%	0.00%	5.93	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,220	0.00%	5.93	0.01%
 		202	Town of Craigsville Total:						1,566	0.00%	0.00%	6.57	0.01%	0.01%	4,522	0.00%	0.00%	1.70	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,088	0.00%	8.27	0.01%
 		203	Town of Crewe	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	32,885	0.04%	0.01%	3.26	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	32,885	0.01%	3.26	0.00%
 		203	Town of Crewe	7	Rural Major Collector			              	3,078	0.00%	0.00%	3.65	0.01%	0.00%	957	0.00%	0.00%	0.49	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,035	0.00%	4.14	0.01%
 		203	Town of Crewe	9	Rural Local System			              	3,924	0.01%	0.00%	13.34	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,924	0.00%	13.34	0.02%
 		203	Town of Crewe Total:						7,002	0.01%	0.00%	16.99	0.03%	0.02%	33,842	0.04%	0.02%	3.75	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	40,844	0.02%	20.74	0.03%
 		204	Town of Culpeper	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	52,509	0.06%	0.02%	4.52	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	52,509	0.02%	4.52	0.01%
 		204	Town of Culpeper	16	Urban Minor Arterial			              	6,605	0.01%	0.00%	1.36	0.00%	0.00%	56,262	0.06%	0.03%	3.96	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	62,867	0.03%	5.32	0.01%
 		204	Town of Culpeper	17	Urban Collector			              	9,480	0.01%	0.00%	3.56	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,480	0.00%	3.56	0.00%
 		204	Town of Culpeper	19	Urban Local System			              	121,769	0.19%	0.05%	44.88	0.07%	0.06%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	121,769	0.05%	44.88	0.06%
 		204	Town of Culpeper Total:						137,855	0.21%	0.06%	49.80	0.08%	0.07%	108,771	0.12%	0.05%	8.48	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	246,626	0.11%	58.28	0.08%
 		205	Town of Damascus	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	8,183	0.01%	0.00%	1.83	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,183	0.00%	1.83	0.00%
 		205	Town of Damascus	7	Rural Major Collector			              	936	0.00%	0.00%	0.97	0.00%	0.00%	1,184	0.00%	0.00%	0.70	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,119	0.00%	1.67	0.00%
 		205	Town of Damascus	9	Rural Local System			              	1,078	0.00%	0.00%	3.75	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,078	0.00%	3.75	0.01%
 		205	Town of Damascus Total:						2,014	0.00%	0.00%	4.72	0.01%	0.01%	9,366	0.01%	0.00%	2.53	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,380	0.01%	7.25	0.01%
 		108	City of Danville	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	167,296	0.18%	0.08%	9.53	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	167,296	0.08%	9.53	0.01%
 		108	City of Danville	14	Urban Principal Arterial - Other			              	6,990	0.01%	0.00%	0.92	0.00%	0.00%	456,832	0.50%	0.21%	26.90	0.27%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	463,822	0.21%	27.82	0.04%
 		108	City of Danville	16	Urban Minor Arterial			              	127,172	0.20%	0.06%	20.42	0.03%	0.03%	113,425	0.12%	0.05%	16.12	0.16%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	240,597	0.11%	36.54	0.05%
 		108	City of Danville	17	Urban Collector			              	52,685	0.08%	0.02%	30.57	0.05%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	52,685	0.02%	30.57	0.04%
 		108	City of Danville	19	Urban Local System			              	77,810	0.12%	0.04%	223.01	0.35%	0.30%	669	0.00%	0.00%	0.40	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	78,479	0.04%	223.41	0.30%
 		108	City of Danville Total:						264,656	0.41%	0.12%	274.92	0.44%	0.37%	738,223	0.81%	0.33%	52.95	0.53%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,002,879	0.45%	327.87	0.44%
 		206	Town of Dayton	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	13,035	0.01%	0.01%	0.87	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,035	0.01%	0.87	0.00%
 		206	Town of Dayton	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,599	0.00%	0.00%	0.42	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,599	0.00%	0.42	0.00%
 		206	Town of Dayton	17	Urban Collector			              	135	0.00%	0.00%	0.06	0.00%	0.00%	3,584	0.00%	0.00%	1.36	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,719	0.00%	1.42	0.00%
 		206	Town of Dayton	19	Urban Local System			              	1,672	0.00%	0.00%	4.24	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,672	0.00%	4.24	0.01%
 		206	Town of Dayton Total:						1,807	0.00%	0.00%	4.30	0.01%	0.01%	18,218	0.02%	0.01%	2.65	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	20,025	0.01%	6.95	0.01%
 		207	Town of Dendron	7	Rural Major Collector			              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,726	0.00%	0.00%	1.59	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,726	0.00%	1.59	0.00%
 		207	Town of Dendron	9	Rural Local System			              	238	0.00%	0.00%	3.28	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	238	0.00%	3.28	0.00%
 		207	Town of Dendron Total:						238	0.00%	0.00%	3.28	0.01%	0.00%	2,726	0.00%	0.00%	1.59	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,964	0.00%	4.87	0.01%
 		208	Town of Dillwyn	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	9,750	0.01%	0.00%	1.10	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,750	0.00%	1.10	0.00%
 		208	Town of Dillwyn	7	Rural Major Collector			              	524	0.00%	0.00%	1.48	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	524	0.00%	1.48	0.00%
 		208	Town of Dillwyn	9	Rural Local System			              	348	0.00%	0.00%	2.39	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	348	0.00%	2.39	0.00%
 		208	Town of Dillwyn Total:						872	0.00%	0.00%	3.87	0.01%	0.01%	9,750	0.01%	0.00%	1.10	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,623	0.00%	4.97	0.01%
 		209	Town of Drakes Branch	7	Rural Major Collector			              	403	0.00%	0.00%	1.10	0.00%	0.00%	5,197	0.01%	0.00%	2.89	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,600	0.00%	3.99	0.01%
 		209	Town of Drakes Branch	8	Rural Minor Collector			              	471	0.00%	0.00%	1.07	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	471	0.00%	1.07	0.00%
 		209	Town of Drakes Branch	9	Rural Local System			              	973	0.00%	0.00%	2.91	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	973	0.00%	2.91	0.00%
 		209	Town of Drakes Branch Total:						1,847	0.00%	0.00%	5.08	0.01%	0.01%	5,197	0.01%	0.00%	2.89	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,044	0.00%	7.97	0.01%
 		210	Town of Dublin	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	26,298	0.03%	0.01%	1.85	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	26,298	0.01%	1.85	0.00%
 		210	Town of Dublin	7	Rural Major Collector			              	2,465	0.00%	0.00%	1.01	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,465	0.00%	1.01	0.00%
 		210	Town of Dublin	9	Rural Local System			              	4,950	0.01%	0.00%	9.96	0.02%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,950	0.00%	9.96	0.01%
 		210	Town of Dublin Total:						7,416	0.01%	0.00%	10.97	0.02%	0.01%	26,298	0.03%	0.01%	1.85	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	33,713	0.02%	12.82	0.02%
 		211	Town of Duffield	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	12,854	0.01%	0.01%	1.27	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	12,854	0.01%	1.27	0.00%
 		211	Town of Duffield	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	842	0.00%	0.00%	0.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	842	0.00%	0.20	0.00%
 		211	Town of Duffield	9	Rural Local System			              	1,910	0.00%	0.00%	2.64	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,910	0.00%	2.64	0.00%
 		211	Town of Duffield Total:						1,910	0.00%	0.00%	2.64	0.00%	0.00%	13,697	0.01%	0.01%	1.47	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,607	0.01%	4.11	0.01%
 		212	Town of Dumfries	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	49,777	0.05%	0.02%	3.18	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	49,777	0.02%	3.18	0.00%
 		212	Town of Dumfries	17	Urban Collector			              	4,876	0.01%	0.00%	2.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,876	0.00%	2.20	0.00%
 		212	Town of Dumfries	19	Urban Local System			              	404	0.00%	0.00%	8.41	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	404	0.00%	8.41	0.01%
 		212	Town of Dumfries Total:						5,280	0.01%	0.00%	10.61	0.02%	0.01%	49,777	0.05%	0.02%	3.18	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	55,058	0.02%	13.79	0.02%
 		213	Town of Dungannon	7	Rural Major Collector			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,568	0.00%	0.00%	1.10	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,568	0.00%	1.10	0.00%
 		213	Town of Dungannon	9	Rural Local System			              	552	0.00%	0.00%	3.53	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	552	0.00%	3.53	0.00%
 		213	Town of Dungannon Total:						552	0.00%	0.00%	3.53	0.01%	0.00%	1,568	0.00%	0.00%	1.10	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,120	0.00%	4.63	0.01%
 		214	Town of Eastville	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	3,076	0.00%	0.00%	0.24	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,076	0.00%	0.24	0.00%
 		214	Town of Eastville	7	Rural Major Collector			              	1,142	0.00%	0.00%	0.85	0.00%	0.00%	713	0.00%	0.00%	0.36	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,854	0.00%	1.21	0.00%
 		214	Town of Eastville	9	Rural Local System			              	183	0.00%	0.00%	0.93	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	183	0.00%	0.93	0.00%
 		214	Town of Eastville Total:						1,325	0.00%	0.00%	1.78	0.00%	0.00%	3,788	0.00%	0.00%	0.60	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,113	0.00%	2.38	0.00%
 		215	Town of Edinburg	7	Rural Major Collector			              	652	0.00%	0.00%	1.08	0.00%	0.00%	9,922	0.01%	0.00%	1.73	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,574	0.00%	2.81	0.00%
 		215	Town of Edinburg	9	Rural Local System			              	851	0.00%	0.00%	3.04	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	851	0.00%	3.04	0.00%
 		215	Town of Edinburg Total:						1,504	0.00%	0.00%	4.12	0.01%	0.01%	9,922	0.01%	0.00%	1.73	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,426	0.01%	5.85	0.01%
 		216	Town of Elkton	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	5,974	0.01%	0.00%	0.69	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,974	0.00%	0.69	0.00%
 		216	Town of Elkton	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	7,198	0.01%	0.00%	0.89	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,198	0.00%	0.89	0.00%
 		216	Town of Elkton	7	Rural Major Collector			              	7,304	0.01%	0.00%	2.25	0.00%	0.00%	3,678	0.00%	0.00%	0.64	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,982	0.00%	2.89	0.00%
 		216	Town of Elkton	9	Rural Local System			              	3,233	0.01%	0.00%	15.21	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,233	0.00%	15.21	0.02%
 		216	Town of Elkton Total:						10,537	0.02%	0.00%	17.46	0.03%	0.02%	16,850	0.02%	0.01%	2.22	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	27,387	0.01%	19.68	0.03%
 		109	City of Emporia	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	62,477	0.10%	0.03%	1.67	0.15%	0.00%	62,477	0.03%	1.67	0.00%
 		109	City of Emporia	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	56,776	0.06%	0.03%	3.64	0.04%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	56,776	0.03%	3.64	0.00%
 		109	City of Emporia	16	Urban Minor Arterial			              	7,033	0.01%	0.00%	2.30	0.00%	0.00%	39,334	0.04%	0.02%	5.08	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	46,367	0.02%	7.38	0.01%
 		109	City of Emporia	17	Urban Collector			              	10,226	0.02%	0.00%	7.29	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,226	0.00%	7.29	0.01%
 		109	City of Emporia	19	Urban Local System			              	22,415	0.03%	0.01%	23.23	0.04%	0.03%	270	0.00%	0.00%	1.48	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	22,685	0.01%	24.71	0.03%
 		109	City of Emporia Total:						39,675	0.06%	0.02%	32.82	0.05%	0.04%	96,379	0.11%	0.04%	10.20	0.10%	0.01%	62,477	0.10%	0.03%	1.67	0.15%	0.00%	198,531	0.09%	44.69	0.06%
 		217	Town of Exmore	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	14,959	0.02%	0.01%	0.88	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,959	0.01%	0.88	0.00%
 		217	Town of Exmore	7	Rural Major Collector			              	917	0.00%	0.00%	0.36	0.00%	0.00%	6,442	0.01%	0.00%	2.59	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,360	0.00%	2.95	0.00%
 		217	Town of Exmore	9	Rural Local System			              	2,064	0.00%	0.00%	8.42	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,064	0.00%	8.42	0.01%
 		217	Town of Exmore Total:						2,982	0.00%	0.00%	8.78	0.01%	0.01%	21,401	0.02%	0.01%	3.47	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	24,382	0.01%	12.25	0.02%
 		151	City of Fairfax	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	336,744	0.37%	0.15%	9.69	0.10%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	336,744	0.15%	9.69	0.01%
 		151	City of Fairfax	16	Urban Minor Arterial			              	56,931	0.09%	0.03%	4.95	0.01%	0.01%	41,548	0.05%	0.02%	1.66	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	98,479	0.04%	6.61	0.01%
 		151	City of Fairfax	17	Urban Collector			              	18,796	0.03%	0.01%	2.18	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,796	0.01%	2.18	0.00%
 		151	City of Fairfax	19	Urban Local System			              	25,675	0.04%	0.01%	52.10	0.08%	0.07%	151	0.00%	0.00%	0.09	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	25,825	0.01%	52.19	0.07%
 		151	City of Fairfax Total:						101,401	0.16%	0.05%	59.23	0.09%	0.08%	378,443	0.41%	0.17%	11.44	0.11%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	479,844	0.22%	70.67	0.10%
 		110	City of Falls Church	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	87,126	0.10%	0.04%	3.49	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	87,126	0.04%	3.49	0.00%
 		110	City of Falls Church	16	Urban Minor Arterial			              	23,342	0.04%	0.01%	3.73	0.01%	0.01%	9,123	0.01%	0.00%	1.02	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	32,465	0.01%	4.75	0.01%
 		110	City of Falls Church	17	Urban Collector			              	5,135	0.01%	0.00%	2.51	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,135	0.00%	2.51	0.00%
