5,Hampton Roads District,046,Isle of Wight County,7,Rural Major Collector,,,              ,54,902,0.08%,0.02%,52.98,0.08%,0.07%,34,752,0.04%,0.02%,9.57,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,89,655,0.04%,62.55,0.08%
5,Hampton Roads District,046,Isle of Wight County,8,Rural Minor Collector,,,              ,13,964,0.02%,0.01%,40.60,0.06%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,964,0.01%,40.60,0.05%
5,Hampton Roads District,046,Isle of Wight County,9,Rural Local System,,,              ,128,775,0.20%,0.06%,295.56,0.47%,0.40%,2,037,0.00%,0.00%,3.77,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,130,812,0.06%,299.33,0.40%
5,Hampton Roads District,046,Isle of Wight County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,354,835,0.39%,0.16%,19.23,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,354,835,0.16%,19.23,0.03%
5,Hampton Roads District,046,Isle of Wight County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,131,975,0.14%,0.06%,8.20,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,131,975,0.06%,8.20,0.01%
5,Hampton Roads District,046,Isle of Wight County,17,Urban Collector,,,              ,76,340,0.12%,0.03%,21.20,0.03%,0.03%,1,438,0.00%,0.00%,0.48,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,77,778,0.04%,21.68,0.03%
5,Hampton Roads District,046,Isle of Wight County,19,Urban Local System,,,              ,18,630,0.03%,0.01%,37.54,0.06%,0.05%,734,0.00%,0.00%,0.63,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,364,0.01%,38.17,0.05%
5,Hampton Roads District,046,Isle of Wight County Total:,,,,,,292,612,0.45%,0.13%,447.88,0.71%,0.60%,811,960,0.89%,0.37%,87.20,0.87%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,104,571,0.50%,535.08,0.72%
5,Hampton Roads District,047,James City County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,507,577,0.77%,0.23%,8.70,0.78%,0.01%,507,577,0.23%,8.70,0.01%
5,Hampton Roads District,047,James City County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,61,363,0.07%,0.03%,6.79,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,61,363,0.03%,6.79,0.01%
5,Hampton Roads District,047,James City County,7,Rural Major Collector,,,              ,12,677,0.02%,0.01%,3.22,0.01%,0.00%,84,790,0.09%,0.04%,10.59,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,97,467,0.04%,13.81,0.02%
5,Hampton Roads District,047,James City County,8,Rural Minor Collector,,,              ,16,721,0.03%,0.01%,11.57,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,721,0.01%,11.57,0.02%
5,Hampton Roads District,047,James City County,9,Rural Local System,,,              ,68,306,0.11%,0.03%,171.04,0.27%,0.23%,1,082,0.00%,0.00%,2.17,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,388,0.03%,173.21,0.23%
5,Hampton Roads District,047,James City County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,299,093,0.33%,0.13%,10.30,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,299,093,0.13%,10.30,0.01%
5,Hampton Roads District,047,James City County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,74,048,0.08%,0.03%,6.87,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,048,0.03%,6.87,0.01%
5,Hampton Roads District,047,James City County,16,Urban Minor Arterial,,,              ,105,253,0.16%,0.05%,12.89,0.02%,0.02%,212,283,0.23%,0.10%,18.76,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,317,536,0.14%,31.65,0.04%
5,Hampton Roads District,047,James City County,17,Urban Collector,,,              ,67,234,0.10%,0.03%,12.08,0.02%,0.02%,377,0.00%,0.00%,0.34,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,612,0.03%,12.42,0.02%
5,Hampton Roads District,047,James City County,19,Urban Local System,,,              ,54,153,0.08%,0.02%,99.60,0.16%,0.13%,10,330,0.01%,0.00%,9.92,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,64,483,0.03%,109.52,0.15%
5,Hampton Roads District,047,James City County Total:,,,,,,324,345,0.50%,0.15%,310.40,0.49%,0.42%,743,366,0.81%,0.34%,65.74,0.66%,0.09%,507,577,0.77%,0.23%,8.70,0.78%,0.01%,1,575,288,0.71%,384.84,0.52%
5,Hampton Roads District,061,Nansemond Maintenance Area,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,332,641,0.51%,0.15%,5.63,0.50%,0.01%,332,641,0.15%,5.63,0.01%
5,Hampton Roads District,061,Nansemond Maintenance Area,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,39,486,0.04%,0.02%,1.50,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,39,486,0.02%,1.50,0.00%
5,Hampton Roads District,061,Nansemond Maintenance Area Total:,,,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,39,486,0.04%,0.02%,1.50,0.02%,0.00%,332,641,0.51%,0.15%,5.63,0.50%,0.01%,372,127,0.17%,7.13,0.01%
5,Hampton Roads District,064,Norfolk Maintenance Area,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,194,434,7.90%,2.34%,55.81,4.98%,0.08%,5,194,434,2.34%,55.81,0.08%
5,Hampton Roads District,064,Norfolk Maintenance Area,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,429,185,0.47%,0.19%,8.40,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,429,185,0.19%,8.40,0.01%
5,Hampton Roads District,064,Norfolk Maintenance Area,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,97,725,0.11%,0.04%,3.43,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,97,725,0.04%,3.43,0.00%
5,Hampton Roads District,064,Norfolk Maintenance Area,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,29,185,0.03%,0.01%,1.72,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,185,0.01%,1.72,0.00%
5,Hampton Roads District,064,Norfolk Maintenance Area,17,Urban Collector,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,029,0.00%,0.00%,2.36,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,029,0.00%,2.36,0.00%
5,Hampton Roads District,064,Norfolk Maintenance Area,19,Urban Local System,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,15,229,0.02%,0.01%,13.01,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,229,0.01%,13.01,0.02%
5,Hampton Roads District,064,Norfolk Maintenance Area Total:,,,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,572,352,0.63%,0.26%,28.92,0.29%,0.04%,5,194,434,7.90%,2.34%,55.81,4.98%,0.08%,5,766,787,2.60%,84.73,0.11%
5,Hampton Roads District,065,Northampton County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,413,128,0.45%,0.19%,30.81,0.31%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,413,128,0.19%,30.81,0.04%
5,Hampton Roads District,065,Northampton County,7,Rural Major Collector,,,              ,36,045,0.06%,0.02%,41.20,0.07%,0.06%,38,658,0.04%,0.02%,16.74,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,703,0.03%,57.94,0.08%
5,Hampton Roads District,065,Northampton County,8,Rural Minor Collector,,,              ,5,330,0.01%,0.00%,12.12,0.02%,0.02%,2,239,0.00%,0.00%,1.21,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,568,0.00%,13.33,0.02%
5,Hampton Roads District,065,Northampton County,9,Rural Local System,,,              ,47,474,0.07%,0.02%,192.34,0.31%,0.26%,232,0.00%,0.00%,0.70,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,47,706,0.02%,193.04,0.26%
5,Hampton Roads District,065,Northampton County Total:,,,,,,88,848,0.14%,0.04%,245.66,0.39%,0.33%,454,257,0.50%,0.20%,49.46,0.50%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,543,105,0.24%,295.12,0.40%
5,Hampton Roads District,075,Princess Anne Maintenance Area,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,552,385,2.36%,0.70%,12.19,1.09%,0.02%,1,552,385,0.70%,12.19,0.02%
5,Hampton Roads District,075,Princess Anne Maintenance Area Total:,,,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,552,385,2.36%,0.70%,12.19,1.09%,0.02%,1,552,385,0.70%,12.19,0.02%
5,Hampton Roads District,087,Southampton County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,610,359,0.67%,0.28%,42.88,0.43%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,610,359,0.28%,42.88,0.06%
5,Hampton Roads District,087,Southampton County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,84,441,0.09%,0.04%,24.63,0.25%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,84,441,0.04%,24.63,0.03%
5,Hampton Roads District,087,Southampton County,7,Rural Major Collector,,,              ,129,571,0.20%,0.06%,126.25,0.20%,0.17%,44,666,0.05%,0.02%,27.78,0.28%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,174,237,0.08%,154.03,0.21%
5,Hampton Roads District,087,Southampton County,8,Rural Minor Collector,,,              ,18,003,0.03%,0.01%,48.13,0.08%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,003,0.01%,48.13,0.06%
5,Hampton Roads District,087,Southampton County,9,Rural Local System,,,              ,102,886,0.16%,0.05%,498.62,0.79%,0.67%,78,0.00%,0.00%,1.21,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,102,964,0.05%,499.83,0.67%
5,Hampton Roads District,087,Southampton County,19,Urban Local System,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,368,0.00%,0.00%,0.22,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,368,0.00%,0.22,0.00%
5,Hampton Roads District,087,Southampton County Total:,,,,,,250,460,0.39%,0.11%,673.00,1.07%,0.91%,739,912,0.81%,0.33%,96.72,0.97%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,990,372,0.45%,769.72,1.04%
5,Hampton Roads District,090,Surry County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,89,351,0.10%,0.04%,33.28,0.33%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,89,351,0.04%,33.28,0.04%
5,Hampton Roads District,090,Surry County,7,Rural Major Collector,,,              ,30,300,0.05%,0.01%,44.62,0.07%,0.06%,27,455,0.03%,0.01%,15.40,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,755,0.03%,60.02,0.08%
5,Hampton Roads District,090,Surry County,8,Rural Minor Collector,,,              ,5,806,0.01%,0.00%,14.85,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,806,0.00%,14.85,0.02%
5,Hampton Roads District,090,Surry County,9,Rural Local System,,,              ,16,365,0.03%,0.01%,193.57,0.31%,0.26%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,365,0.01%,193.57,0.26%
5,Hampton Roads District,090,Surry County Total:,,,,,,52,472,0.08%,0.02%,253.04,0.40%,0.34%,116,806,0.13%,0.05%,48.68,0.49%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,169,278,0.08%,301.72,0.41%
5,Hampton Roads District,091,Sussex County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,590,454,0.90%,0.27%,17.60,1.57%,0.02%,590,454,0.27%,17.60,0.02%
5,Hampton Roads District,091,Sussex County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,176,458,0.19%,0.08%,16.76,0.17%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,176,458,0.08%,16.76,0.02%
5,Hampton Roads District,091,Sussex County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,94,069,0.10%,0.04%,47.50,0.48%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,94,069,0.04%,47.50,0.06%
5,Hampton Roads District,091,Sussex County,7,Rural Major Collector,,,              ,29,652,0.05%,0.01%,93.23,0.15%,0.13%,38,052,0.04%,0.02%,19.03,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,704,0.03%,112.26,0.15%
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,,,              ,9,140,0.01%,0.00%,26.70,0.04%,0.04%,5,853,0.01%,0.00%,4.61,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,993,0.01%,31.31,0.04%
5,Hampton Roads District,091,Sussex County,9,Rural Local System,,,              ,56,178,0.09%,0.03%,339.08,0.54%,0.46%,1,722,0.00%,0.00%,11.26,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,900,0.03%,350.34,0.47%
5,Hampton Roads District,091,Sussex County Total:,,,,,,94,970,0.15%,0.04%,459.01,0.73%,0.62%,316,154,0.35%,0.14%,99.16,0.99%,0.13%,590,454,0.90%,0.27%,17.60,1.57%,0.02%,1,001,578,0.45%,575.77,0.78%
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,332,991,0.51%,0.15%,5.58,0.50%,0.01%,332,991,0.15%,5.58,0.01%
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,22,796,0.02%,0.01%,2.22,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,796,0.01%,2.22,0.00%
5,Hampton Roads District,099,York County,7,Rural Major Collector,,,              ,57,357,0.09%,0.03%,7.86,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,357,0.03%,7.86,0.01%
5,Hampton Roads District,099,York County,9,Rural Local System,,,              ,27,784,0.04%,0.01%,33.06,0.05%,0.04%,25,037,0.03%,0.01%,5.52,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,821,0.02%,38.58,0.05%
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,814,916,5.80%,1.72%,41.90,3.74%,0.06%,3,814,916,1.72%,41.90,0.06%
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,69,124,0.08%,0.03%,2.82,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,124,0.03%,2.82,0.00%
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,573,685,0.63%,0.26%,21.00,0.21%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,573,685,0.26%,21.00,0.03%
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,,,              ,21,436,0.03%,0.01%,3.32,0.01%,0.00%,207,992,0.23%,0.09%,13.97,0.14%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,229,428,0.10%,17.29,0.02%
5,Hampton Roads District,099,York County,17,Urban Collector,,,              ,114,216,0.18%,0.05%,25.82,0.04%,0.03%,19,275,0.02%,0.01%,5.86,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,133,491,0.06%,31.68,0.04%
5,Hampton Roads District,099,York County,19,Urban Local System,,,              ,151,707,0.23%,0.07%,232.74,0.37%,0.31%,2,928,0.00%,0.00%,2.78,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,154,635,0.07%,235.52,0.32%
5,Hampton Roads District,099,York County Total:,,,,,,372,500,0.58%,0.17%,302.80,0.48%,0.41%,920,837,1.01%,0.42%,54.17,0.54%,0.07%,4,147,907,6.31%,1.87%,47.48,4.24%,0.06%,5,441,244,2.45%,404.45,0.55%
5,Hampton Roads District,131,City of Chesapeake,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,590,474,0.65%,0.27%,16.18,0.16%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,590,474,0.27%,16.18,0.02%
5,Hampton Roads District,131,City of Chesapeake,14,Urban Principal Arterial - Other,,,              ,518,0.00%,0.00%,0.10,0.00%,0.00%,859,748,0.94%,0.39%,48.50,0.49%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,860,266,0.39%,48.60,0.07%
5,Hampton Roads District,131,City of Chesapeake,16,Urban Minor Arterial,,,              ,578,967,0.90%,0.26%,40.88,0.06%,0.06%,632,739,0.69%,0.29%,41.16,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,211,706,0.55%,82.04,0.11%
5,Hampton Roads District,131,City of Chesapeake,17,Urban Collector,,,              ,366,827,0.57%,0.17%,112.37,0.18%,0.15%,9,511,0.01%,0.00%,3.13,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,376,338,0.17%,115.50,0.16%
5,Hampton Roads District,131,City of Chesapeake,19,Urban Local System,,,              ,825,762,1.28%,0.37%,792.06,1.26%,1.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,825,762,0.37%,792.06,1.07%
5,Hampton Roads District,131,City of Chesapeake Total:,,,,,,1,772,074,2.74%,0.80%,945.41,1.50%,1.27%,2,092,471,2.29%,0.94%,108.97,1.09%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,864,545,1.74%,1,054.38,1.42%
5,Hampton Roads District,190,Town of Chincoteague,7,Rural Major Collector,,,              ,25,457,0.04%,0.01%,6.52,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,25,457,0.01%,6.52,0.01%
5,Hampton Roads District,190,Town of Chincoteague,8,Rural Minor Collector,,,              ,14,185,0.02%,0.01%,6.01,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,185,0.01%,6.01,0.01%
5,Hampton Roads District,190,Town of Chincoteague,9,Rural Local System,,,              ,6,855,0.01%,0.00%,11.36,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,855,0.00%,11.36,0.02%
5,Hampton Roads District,190,Town of Chincoteague Total:,,,,,,46,497,0.07%,0.02%,23.89,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,46,497,0.02%,23.89,0.03%
5,Hampton Roads District,109,City of Emporia,16,Urban Minor Arterial,,,              ,7,033,0.01%,0.00%,2.30,0.00%,0.00%,39,334,0.04%,0.02%,5.08,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,46,367,0.02%,7.38,0.01%
5,Hampton Roads District,109,City of Emporia,17,Urban Collector,,,              ,10,226,0.02%,0.00%,7.29,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,226,0.00%,7.29,0.01%
5,Hampton Roads District,109,City of Emporia,19,Urban Local System,,,              ,22,415,0.03%,0.01%,23.23,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,415,0.01%,23.23,0.03%
5,Hampton Roads District,109,City of Emporia Total:,,,,,,39,675,0.06%,0.02%,32.82,0.05%,0.04%,39,334,0.04%,0.02%,5.08,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,008,0.04%,37.90,0.05%
5,Hampton Roads District,145,City of Franklin,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,10,046,0.01%,0.00%,2.99,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,046,0.00%,2.99,0.00%
5,Hampton Roads District,145,City of Franklin,16,Urban Minor Arterial,,,              ,51,094,0.08%,0.02%,9.23,0.01%,0.01%,13,128,0.01%,0.01%,2.40,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,64,222,0.03%,11.63,0.02%
5,Hampton Roads District,145,City of Franklin,17,Urban Collector,,,              ,7,370,0.01%,0.00%,4.86,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,370,0.00%,4.86,0.01%
5,Hampton Roads District,145,City of Franklin,19,Urban Local System,,,              ,12,629,0.02%,0.01%,31.48,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,629,0.01%,31.48,0.04%
5,Hampton Roads District,145,City of Franklin Total:,,,,,,71,093,0.11%,0.03%,45.57,0.07%,0.06%,23,174,0.03%,0.01%,5.39,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,94,267,0.04%,50.96,0.07%
5,Hampton Roads District,114,City of Hampton,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,113,435,0.18%,0.05%,3.53,0.01%,0.00%,37,350,0.04%,0.02%,0.52,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,150,786,0.07%,4.05,0.01%
5,Hampton Roads District,114,City of Hampton,14,Urban Principal Arterial - Other,,,              ,30,078,0.05%,0.01%,1.25,0.00%,0.00%,302,989,0.33%,0.14%,7.49,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,333,068,0.15%,8.74,0.01%
5,Hampton Roads District,114,City of Hampton,16,Urban Minor Arterial,,,              ,287,063,0.44%,0.13%,20.61,0.03%,0.03%,498,393,0.55%,0.22%,33.81,0.34%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,785,456,0.35%,54.42,0.07%
5,Hampton Roads District,114,City of Hampton,17,Urban Collector,,,              ,156,926,0.24%,0.07%,26.37,0.04%,0.04%,86,367,0.09%,0.04%,7.22,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,243,292,0.11%,33.59,0.05%
5,Hampton Roads District,114,City of Hampton,19,Urban Local System,,,              ,646,823,1.00%,0.29%,353.69,0.56%,0.48%,502,0.00%,0.00%,0.30,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,647,324,0.29%,353.99,0.48%
5,Hampton Roads District,114,City of Hampton Total:,,,,,,1,234,325,1.91%,0.56%,405.45,0.64%,0.55%,925,601,1.01%,0.42%,49.34,0.49%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,159,926,0.97%,454.79,0.61%
5,Hampton Roads District,121,City of Newport News,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,13,173,0.02%,0.01%,0.63,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,173,0.01%,0.63,0.00%
5,Hampton Roads District,121,City of Newport News,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,941,023,1.03%,0.42%,23.82,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,941,023,0.42%,23.82,0.03%
5,Hampton Roads District,121,City of Newport News,16,Urban Minor Arterial,,,              ,84,221,0.13%,0.04%,3.52,0.01%,0.00%,726,438,0.79%,0.33%,37.30,0.37%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,810,659,0.37%,40.82,0.06%
5,Hampton Roads District,121,City of Newport News,17,Urban Collector,,,              ,281,240,0.44%,0.13%,44.34,0.07%,0.06%,27,340,0.03%,0.01%,5.00,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,308,579,0.14%,49.34,0.07%
5,Hampton Roads District,121,City of Newport News,19,Urban Local System,,,              ,549,983,0.85%,0.25%,390.25,0.62%,0.53%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,549,983,0.25%,390.25,0.53%
5,Hampton Roads District,121,City of Newport News Total:,,,,,,928,616,1.44%,0.42%,438.74,0.70%,0.59%,1,694,801,1.85%,0.76%,66.12,0.66%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,623,417,1.18%,504.86,0.68%
5,Hampton Roads District,122,City of Norfolk,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,121,0.00%,0.00%,0.06,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,121,0.00%,0.06,0.00%
5,Hampton Roads District,122,City of Norfolk,14,Urban Principal Arterial - Other,,,              ,9,572,0.01%,0.00%,0.72,0.00%,0.00%,1,420,220,1.55%,0.64%,56.06,0.56%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,429,792,0.64%,56.78,0.08%
5,Hampton Roads District,122,City of Norfolk,16,Urban Minor Arterial,,,              ,326,741,0.51%,0.15%,33.09,0.05%,0.04%,538,974,0.59%,0.24%,31.15,0.31%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,865,715,0.39%,64.24,0.09%
5,Hampton Roads District,122,City of Norfolk,17,Urban Collector,,,              ,208,693,0.32%,0.09%,56.56,0.09%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,208,693,0.09%,56.56,0.08%
5,Hampton Roads District,122,City of Norfolk,19,Urban Local System,,,              ,351,142,0.54%,0.16%,542.14,0.86%,0.73%,435,0.00%,0.00%,0.26,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,351,577,0.16%,542.40,0.73%
