 ,,162,Town of Altavista,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,16,0.00%,0.00%,4.68,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,0.00%,4.68,0.01%
 ,,162,Town of Altavista,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,2,0.00%,0.00%,4.68,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,4.68,0.01%
 ,,162,Town of Altavista,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,28,0.00%,0.00%,4.68,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,28,0.00%,4.68,0.01%
 ,,162,Town of Altavista,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,21,0.00%,0.00%,4.68,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,0.00%,4.68,0.01%
 ,,162,Town of Altavista,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,4.68,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,4.68,0.01%
 ,,162,Town of Altavista,8,Rural Minor Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,4.68,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,4.68,0.01%
 ,,162,Town of Altavista,9,Rural Local System,02,Passenger Cars,              ,3,987,0.01%,0.00%,19.14,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,987,0.00%,19.14,0.03%
 ,,162,Town of Altavista Total:,,,,,,23,328,0.04%,0.01%,26.20,0.04%,0.04%,41,127,0.05%,0.02%,5.00,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,64,455,0.03%,31.20,0.04%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,131,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,131,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,47,758,0.05%,0.02%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,47,758,0.02%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,8,799,0.01%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,799,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,270,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,270,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,258,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,258,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,157,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,157,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,113,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,113,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,251,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,251,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,130,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,130,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,17,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,228,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,228,0.00%,3.17,0.00%
 ,,163,Town of Amherst,12,Urban Principal Arterial - Other Freeways or Expressways,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,52,0.00%,0.00%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,0.00%,3.17,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,54,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,54,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,11,404,0.01%,0.01%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,404,0.01%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,844,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,844,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,99,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,99,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,129,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,129,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,140,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,140,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,106,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,106,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,79,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,058,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,058,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,41,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,0.00%,1.71,0.00%
 ,,163,Town of Amherst,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,0.00%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,1.71,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,28,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,28,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,4,631,0.01%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,631,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,192,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,192,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,19,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,38,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,28,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,28,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,1.93,0.00%
 ,,163,Town of Amherst,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,0.00%,1.93,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,1.93,0.00%
 ,,163,Town of Amherst,17,Urban Collector,01,Motorcycles,              ,5,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,02,Passenger Cars,              ,487,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,487,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,153,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,153,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,04,Busses,              ,6,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,7,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,1,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,1,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.82,0.00%
 ,,163,Town of Amherst,17,Urban Collector,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.82,0.00%
 ,,163,Town of Amherst,19,Urban Local System,02,Passenger Cars,              ,1,607,0.00%,0.00%,6.19,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,607,0.00%,6.19,0.01%
 ,,163,Town of Amherst Total:,,,,,,2,266,0.00%,0.00%,7.01,0.01%,0.01%,83,099,0.09%,0.04%,6.81,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,365,0.04%,13.82,0.02%
 ,,164,Town of Appalachia,9,Rural Local System,02,Passenger Cars,              ,2,542,0.00%,0.00%,6.86,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,542,0.00%,6.86,0.01%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,102,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,102,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,9,453,0.01%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,453,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,076,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,076,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,49,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,49,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,173,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,173,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,217,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,217,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,98,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,98,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,43,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,43,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,272,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,272,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,60,0.00%,0.00%,1.98,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,60,0.00%,1.98,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,47,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,47,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,092,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,092,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,175,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,175,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,57,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,45,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,45,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,70,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,70,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,13,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,51,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,51,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,920,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,920,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,683,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,683,0.00%,3.31,0.00%
 ,,164,Town of Appalachia,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,3.31,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,3.31,0.00%
 ,,164,Town of Appalachia Total:,,,,,,2,542,0.00%,0.00%,6.86,0.01%,0.01%,18,696,0.02%,0.01%,5.29,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,238,0.01%,12.15,0.02%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,24,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,27,406,0.03%,0.01%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,406,0.01%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,6,499,0.01%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,499,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,144,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,144,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,241,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,241,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,175,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,175,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,147,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,147,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,359,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,359,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,16,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,81,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,81,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,14,0.00%,0.00%,3.27,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,0.00%,3.27,0.00%
 ,,165,Town of Appomattox,7,Rural Major Collector,01,Motorcycles,              ,33,0.00%,0.00%,2.98,0.00%,0.00%,68,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,101,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,02,Passenger Cars,              ,5,302,0.01%,0.00%,2.98,0.00%,0.00%,12,729,0.01%,0.01%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,031,0.01%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,506,0.00%,0.00%,2.98,0.00%,0.00%,3,690,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,196,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,04,Busses,              ,6,0.00%,0.00%,2.98,0.00%,0.00%,11,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,83,0.00%,0.00%,2.98,0.00%,0.00%,107,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,190,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,40,0.00%,0.00%,2.98,0.00%,0.00%,50,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,90,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,22,0.00%,0.00%,2.98,0.00%,0.00%,8,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,11,0.00%,0.00%,2.98,0.00%,0.00%,18,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,09,Five Axle Single Trailers,              ,72,0.00%,0.00%,2.98,0.00%,0.00%,69,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,141,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,2.98,0.00%,0.00%,0,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,5.32,0.01%
 ,,165,Town of Appomattox,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,2.98,0.00%,0.00%,0,0.00%,0.00%,2.34,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,5.32,0.01%
