ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012	Prepared	8/5/2013
 		047	James City County	9	Rural Local System			              	68,517	0.11%	0.03%				21,255	0.02%	0.01%				0	0.00%	0.00%				89,772	0.04%		
 		047	James City County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				186,621	0.28%	0.08%				186,621	0.08%		
 		047	James City County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				276,291	0.30%	0.12%				0	0.00%	0.00%				276,291	0.12%		
 		047	James City County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				91,214	0.10%	0.04%				0	0.00%	0.00%				91,214	0.04%		
 		047	James City County	16	Urban Minor Arterial			              	123,496	0.20%	0.06%				214,866	0.23%	0.10%				0	0.00%	0.00%				338,363	0.15%		
 		047	James City County	17	Urban Collector			              	55,758	0.09%	0.03%				11	0.00%	0.00%				0	0.00%	0.00%				55,769	0.03%		
 		047	James City County	19	Urban Local System			              	39,805	0.06%	0.02%				2,651	0.00%	0.00%				0	0.00%	0.00%				42,456	0.02%		
 		047	James City County Total:						319,959	0.51%	0.14%				754,548	0.82%	0.34%				695,402	1.05%	0.31%				1,769,908	0.80%		
 		049	King & Queen County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				80,916	0.09%	0.04%				0	0.00%	0.00%				80,916	0.04%		
 		049	King & Queen County	6	Rural Minor Arterial			              	0	0.00%	0.00%				126,385	0.14%	0.06%				0	0.00%	0.00%				126,385	0.06%		
 		049	King & Queen County	7	Rural Major Collector			              	42,132	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				42,132	0.02%		
 		049	King & Queen County	8	Rural Minor Collector			              	5,193	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				5,193	0.00%		
 		049	King & Queen County	9	Rural Local System			              	19,720	0.03%	0.01%				5	0.00%	0.00%				0	0.00%	0.00%				19,725	0.01%		
 		049	King & Queen County Total:						67,045	0.11%	0.03%				207,306	0.23%	0.09%				0	0.00%	0.00%				274,351	0.12%		
 		048	King George County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				256,901	0.28%	0.12%				0	0.00%	0.00%				256,901	0.12%		
 		048	King George County	6	Rural Minor Arterial			              	0	0.00%	0.00%				367,252	0.40%	0.17%				0	0.00%	0.00%				367,252	0.17%		
 		048	King George County	7	Rural Major Collector			              	32,083	0.05%	0.01%				93,564	0.10%	0.04%				0	0.00%	0.00%				125,647	0.06%		
 		048	King George County	8	Rural Minor Collector			              	3,656	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				3,656	0.00%		
 		048	King George County	9	Rural Local System			              	51,092	0.08%	0.02%				3	0.00%	0.00%				0	0.00%	0.00%				51,095	0.02%		
 		048	King George County Total:						86,831	0.14%	0.04%				717,720	0.78%	0.32%				0	0.00%	0.00%				804,551	0.36%		
 		050	King William County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				132,145	0.14%	0.06%				0	0.00%	0.00%				132,145	0.06%		
 		050	King William County	6	Rural Minor Arterial			              	0	0.00%	0.00%				144,784	0.16%	0.07%				0	0.00%	0.00%				144,784	0.07%		
 		050	King William County	7	Rural Major Collector			              	58,172	0.09%	0.03%				881	0.00%	0.00%				0	0.00%	0.00%				59,052	0.03%		
 		050	King William County	8	Rural Minor Collector			              	12,488	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				12,488	0.01%		
 		050	King William County	9	Rural Local System			              	42,808	0.07%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				42,808	0.02%		
 		050	King William County Total:						113,467	0.18%	0.05%				277,810	0.30%	0.13%				0	0.00%	0.00%				391,278	0.18%		
 		051	Lancaster County	6	Rural Minor Arterial			              	0	0.00%	0.00%				191,369	0.21%	0.09%				0	0.00%	0.00%				191,369	0.09%		
 		051	Lancaster County	7	Rural Major Collector			              	36,737	0.06%	0.02%				30,771	0.03%	0.01%				0	0.00%	0.00%				67,508	0.03%		
 		051	Lancaster County	8	Rural Minor Collector			              	9,171	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				9,171	0.00%		
 		051	Lancaster County	9	Rural Local System			              	50,052	0.08%	0.02%				45	0.00%	0.00%				0	0.00%	0.00%				50,097	0.02%		
 		051	Lancaster County Total:						95,960	0.15%	0.04%				222,185	0.24%	0.10%				0	0.00%	0.00%				318,145	0.14%		
 		052	Lee County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				38,002	0.04%	0.02%				0	0.00%	0.00%				38,002	0.02%		
 		052	Lee County	6	Rural Minor Arterial			              	0	0.00%	0.00%				370,297	0.40%	0.17%				0	0.00%	0.00%				370,297	0.17%		
 		052	Lee County	7	Rural Major Collector			              	45,495	0.07%	0.02%				19,711	0.02%	0.01%				0	0.00%	0.00%				65,206	0.03%		
 		052	Lee County	8	Rural Minor Collector			              	7,753	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				7,753	0.00%		
 		052	Lee County	9	Rural Local System			              	84,218	0.13%	0.04%				0	0.00%	0.00%				0	0.00%	0.00%				84,218	0.04%		
 		052	Lee County Total:						137,467	0.22%	0.06%				428,009	0.47%	0.19%				0	0.00%	0.00%				565,476	0.26%		
 		053	Loudoun County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				802,644	0.87%	0.36%				0	0.00%	0.00%				802,644	0.36%		
 		053	Loudoun County	6	Rural Minor Arterial			              	0	0.00%	0.00%				489,987	0.53%	0.22%				0	0.00%	0.00%				489,987	0.22%		
 		053	Loudoun County	7	Rural Major Collector			              	399,898	0.63%	0.18%				63,231	0.07%	0.03%				0	0.00%	0.00%				463,129	0.21%		
 		053	Loudoun County	8	Rural Minor Collector			              	18,049	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				18,049	0.01%		
 		053	Loudoun County	9	Rural Local System			              	285,032	0.45%	0.13%				1,873	0.00%	0.00%				0	0.00%	0.00%				286,905	0.13%		
 		053	Loudoun County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				372,290	0.40%	0.17%				0	0.00%	0.00%				372,290	0.17%		
 		053	Loudoun County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				2,025,083	2.20%	0.92%				0	0.00%	0.00%				2,025,083	0.92%		
 		053	Loudoun County	16	Urban Minor Arterial			              	386,558	0.61%	0.17%				178,019	0.19%	0.08%				0	0.00%	0.00%				564,576	0.26%		
 		053	Loudoun County	17	Urban Collector			              	1,070,493	1.70%	0.48%				359	0.00%	0.00%				0	0.00%	0.00%				1,070,851	0.48%		
 		053	Loudoun County	19	Urban Local System			              	731,961	1.16%	0.33%				2,072	0.00%	0.00%				0	0.00%	0.00%				734,033	0.33%		
 		053	Loudoun County Total:						2,891,990	4.58%	1.31%				3,935,558	4.28%	1.78%				0	0.00%	0.00%				6,827,549	3.09%		
 		054	Louisa County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				597,667	0.90%	0.27%				597,667	0.27%		
 		054	Louisa County	6	Rural Minor Arterial			              	0	0.00%	0.00%				369,378	0.40%	0.17%				0	0.00%	0.00%				369,378	0.17%		
 		054	Louisa County	7	Rural Major Collector			              	120,279	0.19%	0.05%				96,694	0.11%	0.04%				0	0.00%	0.00%				216,973	0.10%		
 		054	Louisa County	8	Rural Minor Collector			              	23,868	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				23,868	0.01%		
 		054	Louisa County	9	Rural Local System			              	163,892	0.26%	0.07%				1,378	0.00%	0.00%				0	0.00%	0.00%				165,270	0.07%		
 		054	Louisa County Total:						308,039	0.49%	0.14%				467,451	0.51%	0.21%				597,667	0.90%	0.27%				1,373,157	0.62%		
 		055	Lunenburg County	6	Rural Minor Arterial			              	0	0.00%	0.00%				80,880	0.09%	0.04%				0	0.00%	0.00%				80,880	0.04%		
 		055	Lunenburg County	7	Rural Major Collector			              	46,577	0.07%	0.02%				59,417	0.06%	0.03%				0	0.00%	0.00%				105,994	0.05%		
 		055	Lunenburg County	8	Rural Minor Collector			              	7,412	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				7,412	0.00%		
 		055	Lunenburg County	9	Rural Local System			              	54,501	0.09%	0.02%				2	0.00%	0.00%				0	0.00%	0.00%				54,502	0.02%		
 		055	Lunenburg County Total:						108,490	0.17%	0.05%				140,298	0.15%	0.06%				0	0.00%	0.00%				248,788	0.11%		
 		056	Madison County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				266,734	0.29%	0.12%				0	0.00%	0.00%				266,734	0.12%		
 		056	Madison County	6	Rural Minor Arterial			              	0	0.00%	0.00%				133,833	0.15%	0.06%				0	0.00%	0.00%				133,833	0.06%		
 		056	Madison County	7	Rural Major Collector			              	32,142	0.05%	0.01%				3,235	0.00%	0.00%				0	0.00%	0.00%				35,376	0.02%		
 		056	Madison County	8	Rural Minor Collector			              	5,951	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				5,951	0.00%		
 		056	Madison County	9	Rural Local System			              	59,935	0.09%	0.03%				113	0.00%	0.00%				0	0.00%	0.00%				60,048	0.03%		
 		056	Madison County Total:						98,027	0.16%	0.04%				403,916	0.44%	0.18%				0	0.00%	0.00%				501,943	0.23%		
 		057	Mathews County	6	Rural Minor Arterial			              	0	0.00%	0.00%				132,894	0.14%	0.06%				0	0.00%	0.00%				132,894	0.06%		
 		057	Mathews County	7	Rural Major Collector			              	27,362	0.04%	0.01%				5,590	0.01%	0.00%				0	0.00%	0.00%				32,952	0.01%		
 		057	Mathews County	8	Rural Minor Collector			              	2,791	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2,791	0.00%		
 		057	Mathews County	9	Rural Local System			              	14,449	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				14,449	0.01%		
 		057	Mathews County Total:						44,602	0.07%	0.02%				138,484	0.15%	0.06%				0	0.00%	0.00%				183,086	0.08%		
 		058	Mecklenburg County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				432,054	0.65%	0.20%				432,054	0.20%		
 		058	Mecklenburg County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				262,534	0.29%	0.12%				0	0.00%	0.00%				262,534	0.12%		
 		058	Mecklenburg County	6	Rural Minor Arterial			              	540	0.00%	0.00%				195,657	0.21%	0.09%				0	0.00%	0.00%				196,197	0.09%		
 		058	Mecklenburg County	7	Rural Major Collector			              	106,689	0.17%	0.05%				101,990	0.11%	0.05%				0	0.00%	0.00%				208,679	0.09%		
 		058	Mecklenburg County	8	Rural Minor Collector			              	16,946	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				16,946	0.01%		
 		058	Mecklenburg County	9	Rural Local System			              	253,919	0.40%	0.11%				2,752	0.00%	0.00%				0	0.00%	0.00%				256,671	0.12%		
 		058	Mecklenburg County Total:						378,094	0.60%	0.17%				562,933	0.61%	0.25%				432,054	0.65%	0.20%				1,373,081	0.62%		
 		059	Middlesex County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				80,967	0.09%	0.04%				0	0.00%	0.00%				80,967	0.04%		
 		059	Middlesex County	6	Rural Minor Arterial			              	0	0.00%	0.00%				142,199	0.15%	0.06%				0	0.00%	0.00%				142,199	0.06%		
 		059	Middlesex County	7	Rural Major Collector			              	33,550	0.05%	0.02%				41,649	0.05%	0.02%				0	0.00%	0.00%				75,199	0.03%		
 		059	Middlesex County	8	Rural Minor Collector			              	5,959	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				5,959	0.00%		
 		059	Middlesex County	9	Rural Local System			              	32,146	0.05%	0.01%				10	0.00%	0.00%				0	0.00%	0.00%				32,156	0.01%		
 		059	Middlesex County Total:						71,655	0.11%	0.03%				264,825	0.29%	0.12%				0	0.00%	0.00%				336,480	0.15%		
 		060	Montgomery County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				911,723	1.38%	0.41%				911,723	0.41%		
 		060	Montgomery County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				47,761	0.05%	0.02%				0	0.00%	0.00%				47,761	0.02%		
 		060	Montgomery County	6	Rural Minor Arterial			              	0	0.00%	0.00%				198,029	0.22%	0.09%				0	0.00%	0.00%				198,029	0.09%		
 		060	Montgomery County	7	Rural Major Collector			              	164,408	0.26%	0.07%				79,162	0.09%	0.04%				0	0.00%	0.00%				243,569	0.11%		
 		060	Montgomery County	8	Rural Minor Collector			              	18,669	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				18,669	0.01%		
 		060	Montgomery County	9	Rural Local System			              	244,531	0.39%	0.11%				910	0.00%	0.00%				0	0.00%	0.00%				245,441	0.11%		
 		060	Montgomery County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				212,335	0.32%	0.10%				212,335	0.10%		
 		060	Montgomery County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				353,790	0.38%	0.16%				0	0.00%	0.00%				353,790	0.16%		
 		060	Montgomery County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				96,915	0.11%	0.04%				0	0.00%	0.00%				96,915	0.04%		
 		060	Montgomery County	16	Urban Minor Arterial			              	88,821	0.14%	0.04%				305,562	0.33%	0.14%				0	0.00%	0.00%				394,383	0.18%		
 		060	Montgomery County	17	Urban Collector			              	41,240	0.07%	0.02%				5,709	0.01%	0.00%				0	0.00%	0.00%				46,949	0.02%		
 		060	Montgomery County	19	Urban Local System			              	168,399	0.27%	0.08%				6,519	0.01%	0.00%				0	0.00%	0.00%				174,918	0.08%		
 		060	Montgomery County Total:						726,068	1.15%	0.33%				1,094,356	1.19%	0.49%				1,124,059	1.70%	0.51%				2,944,483	1.33%		
 		061	Nansemond Maintenance Area	9	Rural Local System			              	64	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				64	0.00%		
 		061	Nansemond Maintenance Area Total:						64	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				64	0.00%		
 		062	Nelson County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				42,061	0.06%	0.02%				42,061	0.02%		
 		062	Nelson County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				309,211	0.34%	0.14%				0	0.00%	0.00%				309,211	0.14%		
 		062	Nelson County	6	Rural Minor Arterial			              	0	0.00%	0.00%				153,885	0.17%	0.07%				0	0.00%	0.00%				153,885	0.07%		
 		062	Nelson County	7	Rural Major Collector			              	28,303	0.04%	0.01%				64,163	0.07%	0.03%				0	0.00%	0.00%				92,467	0.04%		
 		062	Nelson County	8	Rural Minor Collector			              	8,906	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				8,906	0.00%		
 		062	Nelson County	9	Rural Local System			              	56,891	0.09%	0.03%				116	0.00%	0.00%				0	0.00%	0.00%				57,007	0.03%		
 		062	Nelson County Total:						94,101	0.15%	0.04%				527,375	0.57%	0.24%				42,061	0.06%	0.02%				663,537	0.30%		
 		063	New Kent County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,200,608	1.82%	0.54%				1,200,608	0.54%		
 		063	New Kent County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				89,726	0.10%	0.04%				0	0.00%	0.00%				89,726	0.04%		
 		063	New Kent County	6	Rural Minor Arterial			              	0	0.00%	0.00%				162,587	0.18%	0.07%				0	0.00%	0.00%				162,587	0.07%		
 		063	New Kent County	7	Rural Major Collector			              	7,952	0.01%	0.00%				83,196	0.09%	0.04%				0	0.00%	0.00%				91,147	0.04%		
 		063	New Kent County	8	Rural Minor Collector			              	22,924	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				22,924	0.01%		
 		063	New Kent County	9	Rural Local System			              	77,935	0.12%	0.04%				92	0.00%	0.00%				0	0.00%	0.00%				78,027	0.04%		
 		063	New Kent County Total:						108,810	0.17%	0.05%				335,601	0.36%	0.15%				1,200,608	1.82%	0.54%				1,645,018	0.74%		
 		065	Northampton County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				568,724	0.62%	0.26%				0	0.00%	0.00%				568,724	0.26%		
 		065	Northampton County	7	Rural Major Collector			              	34,009	0.05%	0.02%				34,272	0.04%	0.02%				0	0.00%	0.00%				68,281	0.03%		
 		065	Northampton County	8	Rural Minor Collector			              	6,068	0.01%	0.00%				1,938	0.00%	0.00%				0	0.00%	0.00%				8,006	0.00%		
 		065	Northampton County	9	Rural Local System			              	55,980	0.09%	0.03%				250	0.00%	0.00%				0	0.00%	0.00%				56,231	0.03%		
 		065	Northampton County Total:						96,058	0.15%	0.04%				605,183	0.66%	0.27%				0	0.00%	0.00%				701,241	0.32%		
 		066	Northumberland County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				132,490	0.14%	0.06%				0	0.00%	0.00%				132,490	0.06%		
 		066	Northumberland County	6	Rural Minor Arterial			              	0	0.00%	0.00%				59,294	0.06%	0.03%				0	0.00%	0.00%				59,294	0.03%		
 		066	Northumberland County	7	Rural Major Collector			              	53,036	0.08%	0.02%				12,480	0.01%	0.01%				0	0.00%	0.00%				65,516	0.03%		
 		066	Northumberland County	8	Rural Minor Collector			              	5,314	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				5,314	0.00%		
 		066	Northumberland County	9	Rural Local System			              	52,733	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				52,733	0.02%		
 		066	Northumberland County Total:						111,083	0.18%	0.05%				204,263	0.22%	0.09%				0	0.00%	0.00%				315,346	0.14%		
 		067	Nottoway County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				257,815	0.28%	0.12%				0	0.00%	0.00%				257,815	0.12%		
 		067	Nottoway County	6	Rural Minor Arterial			              	0	0.00%	0.00%				53,074	0.06%	0.02%				0	0.00%	0.00%				53,074	0.02%		
 		067	Nottoway County	7	Rural Major Collector			              	47,967	0.08%	0.02%				68,184	0.07%	0.03%				0	0.00%	0.00%				116,150	0.05%		
 		067	Nottoway County	8	Rural Minor Collector			              	11,376	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,376	0.01%		
 		067	Nottoway County	9	Rural Local System			              	140,458	0.22%	0.06%				1,275	0.00%	0.00%				0	0.00%	0.00%				141,733	0.06%		
 		067	Nottoway County Total:						199,801	0.32%	0.09%				380,348	0.41%	0.17%				0	0.00%	0.00%				580,149	0.26%		
 		068	Orange County	6	Rural Minor Arterial			              	0	0.00%	0.00%				526,504	0.57%	0.24%				0	0.00%	0.00%				526,504	0.24%		
 		068	Orange County	7	Rural Major Collector			              	80,491	0.13%	0.04%				45,797	0.05%	0.02%				0	0.00%	0.00%				126,288	0.06%		
 		068	Orange County	8	Rural Minor Collector			              	18,939	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				18,939	0.01%		
 		068	Orange County	9	Rural Local System			              	105,302	0.17%	0.05%				117	0.00%	0.00%				0	0.00%	0.00%				105,419	0.05%		
 		068	Orange County Total:						204,731	0.32%	0.09%				572,418	0.62%	0.26%				0	0.00%	0.00%				777,149	0.35%		
 		069	Page County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				101,246	0.11%	0.05%				0	0.00%	0.00%				101,246	0.05%		
 		069	Page County	6	Rural Minor Arterial			              	0	0.00%	0.00%				130,303	0.14%	0.06%				0	0.00%	0.00%				130,303	0.06%		
 		069	Page County	7	Rural Major Collector			              	51,501	0.08%	0.02%				83,503	0.09%	0.04%				0	0.00%	0.00%				135,005	0.06%		
 		069	Page County	8	Rural Minor Collector			              	26,555	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				26,555	0.01%		
 		069	Page County	9	Rural Local System			              	70,146	0.11%	0.03%				9	0.00%	0.00%				0	0.00%	0.00%				70,155	0.03%		
 		069	Page County Total:						148,202	0.23%	0.07%				315,062	0.34%	0.14%				0	0.00%	0.00%				463,263	0.21%		
 		070	Patrick County	6	Rural Minor Arterial			              	0	0.00%	0.00%				207,065	0.23%	0.09%				0	0.00%	0.00%				207,065	0.09%		
 		070	Patrick County	7	Rural Major Collector			              	71,455	0.11%	0.03%				42,514	0.05%	0.02%				0	0.00%	0.00%				113,968	0.05%		
 		070	Patrick County	8	Rural Minor Collector			              	13,568	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				13,568	0.01%		
 		070	Patrick County	9	Rural Local System			              	80,181	0.13%	0.04%				5	0.00%	0.00%				0	0.00%	0.00%				80,186	0.04%		
 		070	Patrick County Total:						165,204	0.26%	0.07%				249,584	0.27%	0.11%				0	0.00%	0.00%				414,788	0.19%		
 		071	Pittsylvania County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				719,781	0.78%	0.33%				0	0.00%	0.00%				719,781	0.33%		
 		071	Pittsylvania County	6	Rural Minor Arterial			              	738	0.00%	0.00%				171,862	0.19%	0.08%				0	0.00%	0.00%				172,599	0.08%		
 		071	Pittsylvania County	7	Rural Major Collector			              	291,040	0.46%	0.13%				72,782	0.08%	0.03%				0	0.00%	0.00%				363,821	0.16%		
 		071	Pittsylvania County	8	Rural Minor Collector			              	58,190	0.09%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				58,190	0.03%		
 		071	Pittsylvania County	9	Rural Local System			              	235,900	0.37%	0.11%				1,408	0.00%	0.00%				0	0.00%	0.00%				237,308	0.11%		
 		071	Pittsylvania County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				7,250	0.01%	0.00%				0	0.00%	0.00%				7,250	0.00%		
 		071	Pittsylvania County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				83,169	0.09%	0.04%				0	0.00%	0.00%				83,169	0.04%		
 		071	Pittsylvania County	16	Urban Minor Arterial			              	25,928	0.04%	0.01%				367	0.00%	0.00%				0	0.00%	0.00%				26,295	0.01%		
 		071	Pittsylvania County	17	Urban Collector			              	12,090	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				12,090	0.01%		
 		071	Pittsylvania County	19	Urban Local System			              	32,230	0.05%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				32,230	0.01%		
 		071	Pittsylvania County Total:						656,116	1.04%	0.30%				1,056,619	1.15%	0.48%				0	0.00%	0.00%				1,712,735	0.77%		
 		072	Powhatan County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				402,231	0.44%	0.18%				0	0.00%	0.00%				402,231	0.18%		
 		072	Powhatan County	6	Rural Minor Arterial			              	80,654	0.13%	0.04%				94,866	0.10%	0.04%				0	0.00%	0.00%				175,520	0.08%		
 		072	Powhatan County	7	Rural Major Collector			              	117,074	0.19%	0.05%				42,592	0.05%	0.02%				0	0.00%	0.00%				159,666	0.07%		
 		072	Powhatan County	8	Rural Minor Collector			              	14,230	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				14,230	0.01%		
 		072	Powhatan County	9	Rural Local System			              	81,690	0.13%	0.04%				782	0.00%	0.00%				0	0.00%	0.00%				82,472	0.04%		
 		072	Powhatan County Total:						293,648	0.47%	0.13%				540,471	0.59%	0.24%				0	0.00%	0.00%				834,119	0.38%		
 		073	Prince Edward County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				337,809	0.37%	0.15%				0	0.00%	0.00%				337,809	0.15%		
 		073	Prince Edward County	6	Rural Minor Arterial			              	0	0.00%	0.00%				78,613	0.09%	0.04%				0	0.00%	0.00%				78,613	0.04%		
 		073	Prince Edward County	7	Rural Major Collector			              	60,453	0.10%	0.03%				16,758	0.02%	0.01%				0	0.00%	0.00%				77,212	0.03%		
 		073	Prince Edward County	8	Rural Minor Collector			              	11,925	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,925	0.01%		
 		073	Prince Edward County	9	Rural Local System			              	52,899	0.08%	0.02%				174	0.00%	0.00%				0	0.00%	0.00%				53,072	0.02%		
 		073	Prince Edward County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				46,493	0.05%	0.02%				0	0.00%	0.00%				46,493	0.02%		
 		073	Prince Edward County	16	Urban Minor Arterial			              	1,988	0.00%	0.00%				45,511	0.05%	0.02%				0	0.00%	0.00%				47,499	0.02%		
 		073	Prince Edward County	17	Urban Collector			              	21,819	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				21,819	0.01%		
 		073	Prince Edward County	19	Urban Local System			              	9,318	0.01%	0.00%				71	0.00%	0.00%				0	0.00%	0.00%				9,389	0.00%		
 		073	Prince Edward County Total:						158,402	0.25%	0.07%				525,429	0.57%	0.24%				0	0.00%	0.00%				683,831	0.31%		
 		074	Prince George County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				443,632	0.67%	0.20%				443,632	0.20%		
 		074	Prince George County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				79,204	0.09%	0.04%				0	0.00%	0.00%				79,204	0.04%		
 		074	Prince George County	6	Rural Minor Arterial			              	0	0.00%	0.00%				76,081	0.08%	0.03%				0	0.00%	0.00%				76,081	0.03%		
 		074	Prince George County	7	Rural Major Collector			              	32,099	0.05%	0.01%				28,060	0.03%	0.01%				0	0.00%	0.00%				60,158	0.03%		
 		074	Prince George County	8	Rural Minor Collector			              	15,783	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				15,783	0.01%		
 		074	Prince George County	9	Rural Local System			              	40,802	0.06%	0.02%				5,145	0.01%	0.00%				0	0.00%	0.00%				45,946	0.02%		
 		074	Prince George County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				232,572	0.35%	0.11%				232,572	0.11%		
 		074	Prince George County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				195,859	0.21%	0.09%				0	0.00%	0.00%				195,859	0.09%		
 		074	Prince George County	16	Urban Minor Arterial			              	9,269	0.01%	0.00%				110,790	0.12%	0.05%				0	0.00%	0.00%				120,059	0.05%		
 		074	Prince George County	17	Urban Collector			              	108,009	0.17%	0.05%				0	0.00%	0.00%				0	0.00%	0.00%				108,009	0.05%		
 		074	Prince George County	19	Urban Local System			              	107,576	0.17%	0.05%				0	0.00%	0.00%				0	0.00%	0.00%				107,576	0.05%		
 		074	Prince George County Total:						313,537	0.50%	0.14%				495,138	0.54%	0.22%				676,204	1.02%	0.31%				1,484,880	0.67%		
 		076	Prince William County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				441,429	0.67%	0.20%				441,429	0.20%		
 		076	Prince William County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				41,707	0.05%	0.02%				0	0.00%	0.00%				41,707	0.02%		
 		076	Prince William County	6	Rural Minor Arterial			              	0	0.00%	0.00%				181,275	0.20%	0.08%				0	0.00%	0.00%				181,275	0.08%		
 		076	Prince William County	7	Rural Major Collector			              	79,577	0.13%	0.04%				123,267	0.13%	0.06%				0	0.00%	0.00%				202,844	0.09%		
 		076	Prince William County	8	Rural Minor Collector			              	22,927	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				22,927	0.01%		
 		076	Prince William County	9	Rural Local System			              	155,478	0.25%	0.07%				3,123	0.00%	0.00%				0	0.00%	0.00%				158,601	0.07%		
 		076	Prince William County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				2,726,009	4.12%	1.23%				2,726,009	1.23%		
