 ,,182,Town of Cape Charles Total:,,,,,,3,247,0.00%,0.00%,7.31,0.01%,0.01%,2,864,0.00%,0.00%,1.48,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,111,0.00%,8.79,0.01%
 ,,183,Town of Capron,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,4,733,0.01%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,733,0.00%,0.29,0.00%
 ,,183,Town of Capron,7,Rural Major Collector,,,              ,812,0.00%,0.00%,0.82,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,812,0.00%,0.82,0.00%
 ,,183,Town of Capron,9,Rural Local System,,,              ,302,0.00%,0.00%,1.18,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,302,0.00%,1.18,0.00%
 ,,183,Town of Capron Total:,,,,,,1,114,0.00%,0.00%,2.00,0.00%,0.00%,4,733,0.01%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,847,0.00%,2.29,0.00%
 ,,340,Castlewood,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,39,147,0.04%,0.02%,3.60,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,39,147,0.02%,3.60,0.00%
 ,,340,Castlewood,7,Rural Major Collector,,,              ,4,735,0.01%,0.00%,5.01,0.01%,0.01%,13,893,0.01%,0.01%,4.52,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,628,0.01%,9.53,0.01%
 ,,340,Castlewood,8,Rural Minor Collector,,,              ,747,0.00%,0.00%,1.25,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,747,0.00%,1.25,0.00%
 ,,340,Castlewood,9,Rural Local System,,,              ,10,754,0.02%,0.00%,20.15,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,754,0.00%,20.15,0.03%
 ,,340,Castlewood Total:,,,,,,16,236,0.02%,0.01%,26.41,0.04%,0.04%,53,040,0.06%,0.02%,8.12,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,276,0.03%,34.53,0.05%
 ,,184,Town of Cedar Bluff,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,29,811,0.03%,0.01%,1.71,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,811,0.01%,1.71,0.00%
 ,,184,Town of Cedar Bluff,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,10,510,0.01%,0.00%,0.92,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,510,0.00%,0.92,0.00%
 ,,184,Town of Cedar Bluff,19,Urban Local System,,,              ,4,129,0.01%,0.00%,5.56,0.01%,0.01%,460,0.00%,0.00%,0.62,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,590,0.00%,6.18,0.01%
 ,,184,Town of Cedar Bluff Total:,,,,,,4,129,0.01%,0.00%,5.56,0.01%,0.01%,40,782,0.04%,0.02%,3.25,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,911,0.02%,8.81,0.01%
 ,,185,Town of Charlotte C.H.,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,4,733,0.01%,0.00%,2.02,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,733,0.00%,2.02,0.00%
 ,,185,Town of Charlotte C.H.,7,Rural Major Collector,,,              ,558,0.00%,0.00%,0.48,0.00%,0.00%,4,059,0.00%,0.00%,1.97,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,617,0.00%,2.45,0.00%
 ,,185,Town of Charlotte C.H.,9,Rural Local System,,,              ,1,626,0.00%,0.00%,5.44,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,626,0.00%,5.44,0.01%
 ,,185,Town of Charlotte C.H. Total:,,,,,,2,184,0.00%,0.00%,5.92,0.01%,0.01%,8,792,0.01%,0.00%,3.99,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,976,0.00%,9.91,0.01%
 ,,104,City of Charlottesville,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,508,0.01%,0.00%,0.17,0.02%,0.00%,6,508,0.00%,0.17,0.00%
 ,,104,City of Charlottesville,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,99,838,0.11%,0.04%,2.61,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,99,838,0.04%,2.61,0.00%
 ,,104,City of Charlottesville,14,Urban Principal Arterial - Other,,,              ,6,410,0.01%,0.00%,0.57,0.00%,0.00%,205,652,0.22%,0.09%,11.27,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,212,061,0.09%,11.84,0.02%
 ,,104,City of Charlottesville,16,Urban Minor Arterial,,,              ,152,401,0.23%,0.07%,12.74,0.02%,0.02%,0,0.00%,0.00%,1.16,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,152,401,0.07%,13.90,0.02%
 ,,104,City of Charlottesville,17,Urban Collector,,,              ,85,563,0.13%,0.04%,18.19,0.03%,0.02%,0,0.00%,0.00%,1.15,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,563,0.04%,19.34,0.03%
 ,,104,City of Charlottesville,19,Urban Local System,,,              ,72,024,0.11%,0.03%,90.46,0.14%,0.12%,6,557,0.01%,0.00%,5.83,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,78,581,0.03%,96.29,0.13%
 ,,104,City of Charlottesville Total:,,,,,,316,397,0.47%,0.14%,121.96,0.19%,0.17%,312,047,0.34%,0.14%,22.02,0.22%,0.03%,6,508,0.01%,0.00%,0.17,0.02%,0.00%,634,953,0.28%,144.15,0.20%
 ,,186,Town of Chase City,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,21,158,0.02%,0.01%,3.85,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,158,0.01%,3.85,0.01%
 ,,186,Town of Chase City,7,Rural Major Collector,,,              ,3,628,0.01%,0.00%,3.72,0.01%,0.01%,424,0.00%,0.00%,0.23,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,052,0.00%,3.95,0.01%
 ,,186,Town of Chase City,9,Rural Local System,,,              ,1,776,0.00%,0.00%,14.00,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,776,0.00%,14.00,0.02%
 ,,186,Town of Chase City Total:,,,,,,5,404,0.01%,0.00%,17.72,0.03%,0.02%,21,583,0.02%,0.01%,4.08,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,986,0.01%,21.80,0.03%
 ,,187,Town of Chatham,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,8,549,0.01%,0.00%,0.79,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,549,0.00%,0.79,0.00%
 ,,187,Town of Chatham,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,643,0.00%,0.00%,0.89,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,643,0.00%,0.89,0.00%
 ,,187,Town of Chatham,7,Rural Major Collector,,,              ,458,0.00%,0.00%,0.44,0.00%,0.00%,13,592,0.01%,0.01%,2.26,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,051,0.01%,2.70,0.00%
 ,,187,Town of Chatham,9,Rural Local System,,,              ,3,747,0.01%,0.00%,8.38,0.01%,0.01%,1,0.00%,0.00%,0.48,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,748,0.00%,8.86,0.01%
 ,,187,Town of Chatham Total:,,,,,,4,205,0.01%,0.00%,8.82,0.01%,0.01%,25,785,0.03%,0.01%,4.42,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,991,0.01%,13.24,0.02%
 ,,188,Town of Cheriton,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,8,510,0.01%,0.00%,0.62,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,510,0.00%,0.62,0.00%
 ,,188,Town of Cheriton,7,Rural Major Collector,,,              ,1,514,0.00%,0.00%,1.02,0.00%,0.00%,1,952,0.00%,0.00%,0.79,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,466,0.00%,1.81,0.00%
 ,,188,Town of Cheriton,9,Rural Local System,,,              ,602,0.00%,0.00%,2.70,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,602,0.00%,2.70,0.00%
 ,,188,Town of Cheriton Total:,,,,,,2,117,0.00%,0.00%,3.72,0.01%,0.01%,10,462,0.01%,0.00%,1.41,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,579,0.01%,5.13,0.01%
 ,,131,City of Chesapeake,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,759,794,2.71%,0.78%,23.69,2.12%,0.03%,1,759,794,0.78%,23.69,0.03%
 ,,131,City of Chesapeake,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,795,693,0.86%,0.35%,24.71,0.25%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,795,693,0.35%,24.71,0.03%
 ,,131,City of Chesapeake,14,Urban Principal Arterial - Other,,,              ,569,0.00%,0.00%,0.10,0.00%,0.00%,829,519,0.89%,0.37%,48.50,0.49%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,830,088,0.37%,48.60,0.07%
 ,,131,City of Chesapeake,16,Urban Minor Arterial,,,              ,547,262,0.82%,0.24%,40.04,0.06%,0.05%,633,573,0.68%,0.28%,43.18,0.43%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,180,834,0.53%,83.22,0.11%
 ,,131,City of Chesapeake,17,Urban Collector,,,              ,309,218,0.46%,0.14%,106.24,0.17%,0.14%,10,440,0.01%,0.00%,5.49,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,319,658,0.14%,111.73,0.15%
 ,,131,City of Chesapeake,19,Urban Local System,,,              ,867,538,1.30%,0.39%,790.79,1.26%,1.07%,1,219,0.00%,0.00%,3.86,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,868,757,0.39%,794.65,1.08%
 ,,131,City of Chesapeake Total:,,,,,,1,724,586,2.58%,0.77%,937.17,1.49%,1.27%,2,270,444,2.45%,1.01%,125.74,1.26%,0.17%,1,759,794,2.71%,0.78%,23.69,2.12%,0.03%,5,754,825,2.56%,1,086.60,1.47%
 ,,189,Town of Chilhowie,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,117,0.02%,0.01%,0.56,0.05%,0.00%,15,117,0.01%,0.56,0.00%
 ,,189,Town of Chilhowie,7,Rural Major Collector,,,              ,5,943,0.01%,0.00%,1.20,0.00%,0.00%,23,409,0.03%,0.01%,3.75,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,352,0.01%,4.95,0.01%
 ,,189,Town of Chilhowie,9,Rural Local System,,,              ,7,447,0.01%,0.00%,9.77,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,447,0.00%,9.77,0.01%
 ,,189,Town of Chilhowie Total:,,,,,,13,391,0.02%,0.01%,10.97,0.02%,0.01%,23,409,0.03%,0.01%,3.75,0.04%,0.01%,15,117,0.02%,0.01%,0.56,0.05%,0.00%,51,917,0.02%,15.28,0.02%
 ,,190,Town of Chincoteague,7,Rural Major Collector,,,              ,25,031,0.04%,0.01%,6.52,0.01%,0.01%,16,917,0.02%,0.01%,2.11,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,948,0.02%,8.63,0.01%
 ,,190,Town of Chincoteague,8,Rural Minor Collector,,,              ,14,056,0.02%,0.01%,6.01,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,056,0.01%,6.01,0.01%
 ,,190,Town of Chincoteague,9,Rural Local System,,,              ,7,322,0.01%,0.00%,11.36,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,322,0.00%,11.36,0.02%
 ,,190,Town of Chincoteague Total:,,,,,,46,409,0.07%,0.02%,23.89,0.04%,0.03%,16,917,0.02%,0.01%,2.11,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,63,326,0.03%,26.00,0.04%
 ,,154,Town of Christiansburg,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,206,760,0.32%,0.09%,4.67,0.42%,0.01%,206,760,0.09%,4.67,0.01%
 ,,154,Town of Christiansburg,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,22,288,0.02%,0.01%,0.70,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,288,0.01%,0.70,0.00%
 ,,154,Town of Christiansburg,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,76,032,0.08%,0.03%,5.95,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,76,032,0.03%,5.95,0.01%
 ,,154,Town of Christiansburg,16,Urban Minor Arterial,,,              ,10,890,0.02%,0.00%,1.58,0.00%,0.00%,149,453,0.16%,0.07%,10.09,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,160,342,0.07%,11.67,0.02%
 ,,154,Town of Christiansburg,17,Urban Collector,,,              ,18,592,0.03%,0.01%,4.43,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,592,0.01%,4.43,0.01%
 ,,154,Town of Christiansburg,19,Urban Local System,,,              ,79,236,0.12%,0.04%,94.31,0.15%,0.13%,193,0.00%,0.00%,0.82,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,429,0.04%,95.13,0.13%
 ,,154,Town of Christiansburg Total:,,,,,,108,718,0.16%,0.05%,100.32,0.16%,0.14%,247,966,0.27%,0.11%,17.56,0.18%,0.02%,206,760,0.32%,0.09%,4.67,0.42%,0.01%,563,443,0.25%,122.55,0.17%
 ,,191,Town of Claremont,7,Rural Major Collector,,,              ,1,042,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,042,0.00%,1.46,0.00%
 ,,191,Town of Claremont,9,Rural Local System,,,              ,598,0.00%,0.00%,7.84,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,598,0.00%,7.84,0.01%
 ,,191,Town of Claremont Total:,,,,,,1,640,0.00%,0.00%,9.30,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,640,0.00%,9.30,0.01%
 ,,192,Town of Clarksville,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,11,762,0.01%,0.01%,2.58,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,762,0.01%,2.58,0.00%
 ,,192,Town of Clarksville,7,Rural Major Collector,,,              ,1,729,0.00%,0.00%,2.99,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,729,0.00%,2.99,0.00%
 ,,192,Town of Clarksville,8,Rural Minor Collector,,,              ,267,0.00%,0.00%,0.77,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,267,0.00%,0.77,0.00%
 ,,192,Town of Clarksville,9,Rural Local System,,,              ,1,468,0.00%,0.00%,7.88,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,468,0.00%,7.88,0.01%
 ,,192,Town of Clarksville Total:,,,,,,3,464,0.01%,0.00%,11.64,0.02%,0.02%,11,762,0.01%,0.01%,2.58,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,226,0.01%,14.22,0.02%
 ,,193,Town of Cleveland,7,Rural Major Collector,,,              ,192,0.00%,0.00%,0.13,0.00%,0.00%,1,042,0.00%,0.00%,0.55,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,234,0.00%,0.68,0.00%
 ,,193,Town of Cleveland,9,Rural Local System,,,              ,98,0.00%,0.00%,1.51,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,98,0.00%,1.51,0.00%
 ,,193,Town of Cleveland Total:,,,,,,290,0.00%,0.00%,1.64,0.00%,0.00%,1,042,0.00%,0.00%,0.55,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,332,0.00%,2.19,0.00%
 ,,194,Town of Clifton,16,Urban Minor Arterial,,,              ,6,113,0.01%,0.00%,0.64,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,113,0.00%,0.64,0.00%
 ,,194,Town of Clifton,17,Urban Collector,,,              ,643,0.00%,0.00%,0.47,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,643,0.00%,0.47,0.00%
 ,,194,Town of Clifton,19,Urban Local System,,,              ,654,0.00%,0.00%,1.66,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,654,0.00%,1.66,0.00%
 ,,194,Town of Clifton Total:,,,,,,7,410,0.01%,0.00%,2.77,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,410,0.00%,2.77,0.00%
 ,,105,Town of Clifton Forge,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,966,0.03%,0.01%,1.55,0.14%,0.00%,18,966,0.01%,1.55,0.00%
 ,,105,Town of Clifton Forge,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,18,374,0.02%,0.01%,3.25,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,374,0.01%,3.25,0.00%
 ,,105,Town of Clifton Forge,7,Rural Major Collector,,,              ,3,157,0.00%,0.00%,2.67,0.00%,0.00%,844,0.00%,0.00%,1.02,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,002,0.00%,3.69,0.00%
 ,,105,Town of Clifton Forge,9,Rural Local System,,,              ,16,662,0.02%,0.01%,16.20,0.03%,0.02%,43,0.00%,0.00%,0.39,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,16,705,0.01%,16.59,0.02%
 ,,105,Town of Clifton Forge Total:,,,,,,19,820,0.03%,0.01%,18.87,0.03%,0.03%,19,262,0.02%,0.01%,4.66,0.05%,0.01%,18,966,0.03%,0.01%,1.55,0.14%,0.00%,58,047,0.03%,25.08,0.03%
 ,,339,Town of Clinchco,7,Rural Major Collector,,,              ,1,130,0.00%,0.00%,2.20,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,130,0.00%,2.20,0.00%
 ,,339,Town of Clinchco,9,Rural Local System,,,              ,429,0.00%,0.00%,2.32,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,429,0.00%,2.32,0.00%
 ,,339,Town of Clinchco Total:,,,,,,1,558,0.00%,0.00%,4.52,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,558,0.00%,4.52,0.01%
 ,,195,Town of Clinchport,7,Rural Major Collector,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,200,0.00%,0.00%,1.46,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,200,0.00%,1.46,0.00%
 ,,195,Town of Clinchport,9,Rural Local System,,,              ,91,0.00%,0.00%,1.58,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,91,0.00%,1.58,0.00%
 ,,195,Town of Clinchport Total:,,,,,,91,0.00%,0.00%,1.58,0.00%,0.00%,2,200,0.00%,0.00%,1.46,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,290,0.00%,3.04,0.00%
 ,,196,Town of Clintwood,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,15,126,0.02%,0.01%,1.78,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,126,0.01%,1.78,0.00%
 ,,196,Town of Clintwood,7,Rural Major Collector,,,              ,7,514,0.01%,0.00%,2.21,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,514,0.00%,2.21,0.00%
 ,,196,Town of Clintwood,9,Rural Local System,,,              ,4,532,0.01%,0.00%,7.15,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,532,0.00%,7.15,0.01%
 ,,196,Town of Clintwood Total:,,,,,,12,046,0.02%,0.01%,9.36,0.01%,0.01%,15,126,0.02%,0.01%,1.78,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,172,0.01%,11.14,0.02%
 ,,197,Clover,7,Rural Major Collector,,,              ,598,0.00%,0.00%,0.65,0.00%,0.00%,168,0.00%,0.00%,0.33,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,765,0.00%,0.98,0.00%
 ,,197,Clover,8,Rural Minor Collector,,,              ,51,0.00%,0.00%,0.09,0.00%,0.00%,217,0.00%,0.00%,0.47,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,268,0.00%,0.56,0.00%
 ,,197,Clover,9,Rural Local System,,,              ,72,0.00%,0.00%,0.72,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,72,0.00%,0.72,0.00%
 ,,197,Clover Total:,,,,,,721,0.00%,0.00%,1.46,0.00%,0.00%,384,0.00%,0.00%,0.80,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,105,0.00%,2.26,0.00%
 ,,198,Town of Coeburn,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,39,167,0.04%,0.02%,4.55,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,39,167,0.02%,4.55,0.01%
 ,,198,Town of Coeburn,7,Rural Major Collector,,,              ,4,270,0.01%,0.00%,1.80,0.00%,0.00%,15,899,0.02%,0.01%,4.14,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,169,0.01%,5.94,0.01%
 ,,198,Town of Coeburn,9,Rural Local System,,,              ,8,110,0.01%,0.00%,8.46,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,110,0.00%,8.46,0.01%
 ,,198,Town of Coeburn Total:,,,,,,12,379,0.02%,0.01%,10.26,0.02%,0.01%,55,066,0.06%,0.02%,8.69,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,445,0.03%,18.95,0.03%
 ,,199,Town of Colonial Beach,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,13,694,0.01%,0.01%,2.75,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,694,0.01%,2.75,0.00%
 ,,199,Town of Colonial Beach,7,Rural Major Collector,,,              ,4,095,0.01%,0.00%,4.78,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,095,0.00%,4.78,0.01%
 ,,199,Town of Colonial Beach,8,Rural Minor Collector,,,              ,756,0.00%,0.00%,1.22,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,756,0.00%,1.22,0.00%
 ,,199,Town of Colonial Beach,9,Rural Local System,,,              ,6,134,0.01%,0.00%,19.71,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,134,0.00%,19.71,0.03%
 ,,199,Town of Colonial Beach Total:,,,,,,10,985,0.02%,0.00%,25.71,0.04%,0.03%,13,694,0.01%,0.01%,2.75,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,679,0.01%,28.46,0.04%
 ,,106,City of Colonial Heights,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,329,088,0.51%,0.15%,3.57,0.32%,0.00%,329,088,0.15%,3.57,0.00%
 ,,106,City of Colonial Heights,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,113,291,0.12%,0.05%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,113,291,0.05%,4.54,0.01%
 ,,106,City of Colonial Heights,16,Urban Minor Arterial,,,              ,42,799,0.06%,0.02%,3.03,0.00%,0.00%,14,443,0.02%,0.01%,0.50,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,242,0.03%,3.53,0.00%
 ,,106,City of Colonial Heights,17,Urban Collector,,,              ,59,888,0.09%,0.03%,8.06,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,888,0.03%,8.06,0.01%
 ,,106,City of Colonial Heights,19,Urban Local System,,,              ,46,034,0.07%,0.02%,70.81,0.11%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,46,034,0.02%,70.81,0.10%
