2,Central Region,066,Northumberland County,,,04,Busses,              ,268,0.00%,0.00%,344.27,0.71%,0.47%,825,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,093,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,596,0.00%,0.00%,344.27,0.71%,0.47%,2,365,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,961,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,06,Three Axle Single Unit Trucks,              ,514,0.00%,0.00%,344.27,0.71%,0.47%,1,804,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,318,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,07,Four or More Axle Single Unit Trucks,              ,51,0.00%,0.00%,344.27,0.71%,0.47%,465,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,08,Four Axle or Fewer Single Trailers,              ,250,0.00%,0.00%,344.27,0.71%,0.47%,865,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,09,Five Axle Single Trailers,              ,417,0.00%,0.00%,344.27,0.71%,0.47%,3,202,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,619,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,10,Six or More Axle Single Trailers,              ,6,0.00%,0.00%,344.27,0.71%,0.47%,24,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,11,Five Axle or Fewer Multi-Trailers,              ,7,0.00%,0.00%,344.27,0.71%,0.47%,2,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,344.27,0.71%,0.47%,0,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,344.27,0.71%,0.47%,0,0.00%,0.00%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,388.76,0.53%
2,Central Region,066,Northumberland County Total:,,,,,,112,960,0.27%,0.05%,344.27,0.71%,0.47%,203,543,0.30%,0.09%,44.49,0.53%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,503,0.14%,388.76,0.53%
2,Central Region,067,Nottoway County,,,01,Motorcycles,              ,164,0.00%,0.00%,308.98,0.64%,0.42%,1,707,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,870,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,02,Passenger Cars,              ,89,867,0.21%,0.04%,308.98,0.64%,0.42%,238,602,0.35%,0.11%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,469,0.15%,392.64,0.53%
2,Central Region,067,Nottoway County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,12,211,0.03%,0.01%,308.98,0.64%,0.42%,76,186,0.11%,0.03%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,397,0.04%,392.64,0.53%
2,Central Region,067,Nottoway County,,,04,Busses,              ,441,0.00%,0.00%,308.98,0.64%,0.42%,2,871,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,313,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,444,0.00%,0.00%,308.98,0.64%,0.42%,3,046,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,490,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,06,Three Axle Single Unit Trucks,              ,491,0.00%,0.00%,308.98,0.64%,0.42%,2,876,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,367,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,07,Four or More Axle Single Unit Trucks,              ,182,0.00%,0.00%,308.98,0.64%,0.42%,546,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,08,Four Axle or Fewer Single Trailers,              ,148,0.00%,0.00%,308.98,0.64%,0.42%,1,775,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,923,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,09,Five Axle Single Trailers,              ,572,0.00%,0.00%,308.98,0.64%,0.42%,27,206,0.04%,0.01%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,778,0.01%,392.64,0.53%
2,Central Region,067,Nottoway County,,,10,Six or More Axle Single Trailers,              ,38,0.00%,0.00%,308.98,0.64%,0.42%,595,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,11,Five Axle or Fewer Multi-Trailers,              ,3,0.00%,0.00%,308.98,0.64%,0.42%,970,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,12,Six Axle Multi-Trailers,              ,2,0.00%,0.00%,308.98,0.64%,0.42%,126,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,308.98,0.64%,0.42%,1,0.00%,0.00%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,392.64,0.53%
2,Central Region,067,Nottoway County Total:,,,,,,104,563,0.25%,0.05%,308.98,0.64%,0.42%,356,509,0.52%,0.16%,83.66,1.01%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,071,0.21%,392.64,0.53%
2,Central Region,072,Powhatan County,,,01,Motorcycles,              ,1,189,0.00%,0.00%,309.39,0.64%,0.42%,1,378,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,567,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,02,Passenger Cars,              ,238,676,0.57%,0.11%,309.39,0.64%,0.42%,389,734,0.57%,0.17%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,410,0.28%,362.83,0.49%
2,Central Region,072,Powhatan County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,53,408,0.13%,0.02%,309.39,0.64%,0.42%,125,078,0.18%,0.06%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,486,0.08%,362.83,0.49%
2,Central Region,072,Powhatan County,,,04,Busses,              ,1,759,0.00%,0.00%,309.39,0.64%,0.42%,2,961,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,720,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,481,0.00%,0.00%,309.39,0.64%,0.42%,5,340,0.01%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,821,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,06,Three Axle Single Unit Trucks,              ,1,258,0.00%,0.00%,309.39,0.64%,0.42%,5,819,0.01%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,077,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,07,Four or More Axle Single Unit Trucks,              ,507,0.00%,0.00%,309.39,0.64%,0.42%,1,309,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,815,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,08,Four Axle or Fewer Single Trailers,              ,324,0.00%,0.00%,309.39,0.64%,0.42%,1,433,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,757,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,09,Five Axle Single Trailers,              ,1,049,0.00%,0.00%,309.39,0.64%,0.42%,11,909,0.02%,0.01%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,958,0.01%,362.83,0.49%
2,Central Region,072,Powhatan County,,,10,Six or More Axle Single Trailers,              ,62,0.00%,0.00%,309.39,0.64%,0.42%,708,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,11,Five Axle or Fewer Multi-Trailers,              ,2,0.00%,0.00%,309.39,0.64%,0.42%,86,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,309.39,0.64%,0.42%,20,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,309.39,0.64%,0.42%,0,0.00%,0.00%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,362.83,0.49%
2,Central Region,072,Powhatan County Total:,,,,,,299,716,0.72%,0.13%,309.39,0.64%,0.42%,545,772,0.80%,0.24%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,488,0.38%,362.83,0.49%
2,Central Region,074,Prince George County,,,01,Motorcycles,              ,1,264,0.00%,0.00%,291.25,0.60%,0.39%,3,287,0.00%,0.00%,89.22,1.07%,0.12%,4,010,0.01%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,562,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,02,Passenger Cars,              ,194,891,0.47%,0.09%,291.25,0.60%,0.39%,372,685,0.54%,0.17%,89.22,1.07%,0.12%,594,906,0.91%,0.26%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,162,482,0.52%,410.06,0.55%
2,Central Region,074,Prince George County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,33,735,0.08%,0.02%,291.25,0.60%,0.39%,97,298,0.14%,0.04%,89.22,1.07%,0.12%,138,295,0.21%,0.06%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,328,0.12%,410.06,0.55%
2,Central Region,074,Prince George County,,,04,Busses,              ,917,0.00%,0.00%,291.25,0.60%,0.39%,3,792,0.01%,0.00%,89.22,1.07%,0.12%,6,041,0.01%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,751,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,856,0.00%,0.00%,291.25,0.60%,0.39%,3,562,0.01%,0.00%,89.22,1.07%,0.12%,9,115,0.01%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,534,0.01%,410.06,0.55%
2,Central Region,074,Prince George County,,,06,Three Axle Single Unit Trucks,              ,1,351,0.00%,0.00%,291.25,0.60%,0.39%,3,922,0.01%,0.00%,89.22,1.07%,0.12%,5,390,0.01%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,663,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,07,Four or More Axle Single Unit Trucks,              ,335,0.00%,0.00%,291.25,0.60%,0.39%,998,0.00%,0.00%,89.22,1.07%,0.12%,268,0.00%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,601,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,08,Four Axle or Fewer Single Trailers,              ,270,0.00%,0.00%,291.25,0.60%,0.39%,1,802,0.00%,0.00%,89.22,1.07%,0.12%,3,674,0.01%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,746,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,09,Five Axle Single Trailers,              ,571,0.00%,0.00%,291.25,0.60%,0.39%,30,415,0.04%,0.01%,89.22,1.07%,0.12%,136,647,0.21%,0.06%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,632,0.07%,410.06,0.55%
2,Central Region,074,Prince George County,,,10,Six or More Axle Single Trailers,              ,56,0.00%,0.00%,291.25,0.60%,0.39%,658,0.00%,0.00%,89.22,1.07%,0.12%,2,126,0.00%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,839,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,11,Five Axle or Fewer Multi-Trailers,              ,2,0.00%,0.00%,291.25,0.60%,0.39%,571,0.00%,0.00%,89.22,1.07%,0.12%,1,880,0.00%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,453,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,291.25,0.60%,0.39%,61,0.00%,0.00%,89.22,1.07%,0.12%,948,0.00%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,009,0.00%,410.06,0.55%
2,Central Region,074,Prince George County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,291.25,0.60%,0.39%,0,0.00%,0.00%,89.22,1.07%,0.12%,13,0.00%,0.00%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.00%,410.06,0.55%
2,Central Region,074,Prince George County Total:,,,,,,234,249,0.56%,0.10%,291.25,0.60%,0.39%,519,051,0.76%,0.23%,89.22,1.07%,0.12%,903,314,1.39%,0.40%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,656,614,0.74%,410.06,0.55%
2,Central Region,079,Richmond County,,,01,Motorcycles,              ,190,0.00%,0.00%,210.05,0.43%,0.28%,700,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,02,Passenger Cars,              ,57,900,0.14%,0.03%,210.05,0.43%,0.28%,194,377,0.28%,0.09%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,278,0.11%,244.70,0.33%
2,Central Region,079,Richmond County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,9,979,0.02%,0.00%,210.05,0.43%,0.28%,57,488,0.08%,0.03%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,466,0.03%,244.70,0.33%
2,Central Region,079,Richmond County,,,04,Busses,              ,103,0.00%,0.00%,210.05,0.43%,0.28%,1,383,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,486,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,349,0.00%,0.00%,210.05,0.43%,0.28%,2,516,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,865,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,06,Three Axle Single Unit Trucks,              ,241,0.00%,0.00%,210.05,0.43%,0.28%,2,348,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,589,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,07,Four or More Axle Single Unit Trucks,              ,37,0.00%,0.00%,210.05,0.43%,0.28%,681,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,08,Four Axle or Fewer Single Trailers,              ,151,0.00%,0.00%,210.05,0.43%,0.28%,1,354,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,505,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,09,Five Axle Single Trailers,              ,249,0.00%,0.00%,210.05,0.43%,0.28%,6,702,0.01%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,951,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,210.05,0.43%,0.28%,153,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,210.05,0.43%,0.28%,86,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,210.05,0.43%,0.28%,0,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,244.70,0.33%
2,Central Region,079,Richmond County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,210.05,0.43%,0.28%,0,0.00%,0.00%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,244.70,0.33%
2,Central Region,079,Richmond County Total:,,,,,,69,200,0.17%,0.03%,210.05,0.43%,0.28%,267,788,0.39%,0.12%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,988,0.15%,244.70,0.33%
2,Central Region,096,Westmoreland County,,,01,Motorcycles,              ,354,0.00%,0.00%,351.85,0.73%,0.48%,1,061,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,414,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,02,Passenger Cars,              ,127,004,0.30%,0.06%,351.85,0.73%,0.48%,185,682,0.27%,0.08%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,686,0.14%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,16,186,0.04%,0.01%,351.85,0.73%,0.48%,67,903,0.10%,0.03%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,089,0.04%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,04,Busses,              ,458,0.00%,0.00%,351.85,0.73%,0.48%,2,289,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,747,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,752,0.00%,0.00%,351.85,0.73%,0.48%,4,261,0.01%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,013,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,06,Three Axle Single Unit Trucks,              ,357,0.00%,0.00%,351.85,0.73%,0.48%,2,244,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,602,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,07,Four or More Axle Single Unit Trucks,              ,54,0.00%,0.00%,351.85,0.73%,0.48%,609,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,08,Four Axle or Fewer Single Trailers,              ,179,0.00%,0.00%,351.85,0.73%,0.48%,1,475,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,654,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,09,Five Axle Single Trailers,              ,450,0.00%,0.00%,351.85,0.73%,0.48%,7,921,0.01%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,371,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,10,Six or More Axle Single Trailers,              ,4,0.00%,0.00%,351.85,0.73%,0.48%,240,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,351.85,0.73%,0.48%,0,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,351.85,0.73%,0.48%,3,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,351.85,0.73%,0.48%,0,0.00%,0.00%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,418.96,0.57%
2,Central Region,096,Westmoreland County Total:,,,,,,145,799,0.35%,0.06%,351.85,0.73%,0.48%,273,689,0.40%,0.12%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,488,0.19%,418.96,0.57%
2,Central Region,166,Town of Ashland,,,01,Motorcycles,              ,,,,,,,,,,,,,,,,,,,,,,,,,120,0.00%,0.00%,40.38,0.40%,0.05%,265,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,385,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,02,Passenger Cars,              ,,,,,,,,,,,,,,,,,,,,,,,,,33,635,0.17%,0.01%,40.38,0.40%,0.05%,64,918,0.30%,0.03%,7.85,0.63%,0.01%,,,,,,,,,,,,,98,553,0.04%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,,,,,,,,,,,,,,,,,,,4,228,0.02%,0.00%,40.38,0.40%,0.05%,21,260,0.10%,0.01%,7.85,0.63%,0.01%,,,,,,,,,,,,,25,488,0.01%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,04,Busses,              ,,,,,,,,,,,,,,,,,,,,,,,,,104,0.00%,0.00%,40.38,0.40%,0.05%,620,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,724,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,,,,,,,,,,,,,,,,,,,154,0.00%,0.00%,40.38,0.40%,0.05%,1,064,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,1,218,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,06,Three Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,189,0.00%,0.00%,40.38,0.40%,0.05%,604,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,792,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,44,0.00%,0.00%,40.38,0.40%,0.05%,108,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,152,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,46,0.00%,0.00%,40.38,0.40%,0.05%,371,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,417,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,09,Five Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,176,0.00%,0.00%,40.38,0.40%,0.05%,2,198,0.01%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,2,374,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,10,Six or More Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,12,0.00%,0.00%,40.38,0.40%,0.05%,112,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,124,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,40.38,0.40%,0.05%,11,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,11,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland,,,12,Six Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,40.38,0.40%,0.05%,4,0.00%,0.00%,7.85,0.63%,0.01%,,,,,,,,,,,,,4,0.00%,48.23,0.07%
2,Central Region,166,Town of Ashland Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,707,0.19%,0.02%,40.38,0.40%,0.05%,91,535,0.42%,0.04%,7.85,0.63%,0.01%,,,,,,,,,,,,,130,242,0.06%,48.23,0.07%
2,Central Region,142,Town of Blackstone,,,01,Motorcycles,              ,,,,,,,,,,,,,,,,,,,,,,,,,51,0.00%,0.00%,28.51,0.28%,0.04%,95,0.00%,0.00%,4.95,0.40%,0.01%,,,,,,,,,,,,,146,0.00%,33.46,0.05%
