ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	Prepared	7/14/2009
2	Central Region	059	Middlesex County	8	Rural Minor Collector			              	6,146	0.01%	0.00%	7.23	0.01%	0.01%																																											6,146	0.00%	7.23	0.01%
2	Central Region	059	Middlesex County	9	Rural Local System			              	30,806	0.07%	0.01%	130.03	0.27%	0.18%	13	0.00%	0.00%	0.19	0.00%	0.00%																																					30,820	0.01%	130.22	0.18%
2	Central Region	059	Middlesex County Total:						76,848	0.18%	0.03%	171.37	0.35%	0.23%	296,103	0.43%	0.13%	47.05	0.57%	0.06%																																					372,952	0.17%	218.42	0.30%
2	Central Region	063	New Kent County	1	Rural Principal Arterial - Interstate			              													1,126,678	1.73%	0.50%	20.07	1.79%	0.03%																															1,126,678	0.50%	20.07	0.03%
2	Central Region	063	New Kent County	2	Rural Principal Arterial - Other			              							80,890	0.12%	0.04%	7.71	0.09%	0.01%																																					80,890	0.04%	7.71	0.01%
2	Central Region	063	New Kent County	6	Rural Minor Arterial			              							175,862	0.26%	0.08%	31.39	0.38%	0.04%																																					175,862	0.08%	31.39	0.04%
2	Central Region	063	New Kent County	7	Rural Major Collector			              	8,237	0.02%	0.00%	9.17	0.02%	0.01%	86,674	0.13%	0.04%	28.86	0.35%	0.04%																																					94,911	0.04%	38.03	0.05%
2	Central Region	063	New Kent County	8	Rural Minor Collector			              	22,556	0.05%	0.01%	23.57	0.05%	0.03%																																											22,556	0.01%	23.57	0.03%
2	Central Region	063	New Kent County	9	Rural Local System			              	57,265	0.14%	0.03%	168.86	0.35%	0.23%	77	0.00%	0.00%	0.80	0.01%	0.00%																																					57,342	0.03%	169.66	0.23%
2	Central Region	063	New Kent County Total:						88,058	0.21%	0.04%	201.60	0.42%	0.27%	343,503	0.50%	0.15%	68.76	0.83%	0.09%	1,126,678	1.73%	0.50%	20.07	1.79%	0.03%																															1,558,240	0.69%	290.43	0.39%
2	Central Region	066	Northumberland County	2	Rural Principal Arterial - Other			              							20,400	0.03%	0.01%	3.58	0.04%	0.00%																																					20,400	0.01%	3.58	0.00%
2	Central Region	066	Northumberland County	6	Rural Minor Arterial			              							59,865	0.09%	0.03%	13.70	0.16%	0.02%																																					59,865	0.03%	13.70	0.02%
2	Central Region	066	Northumberland County	7	Rural Major Collector			              	56,562	0.14%	0.03%	61.03	0.13%	0.08%	123,278	0.18%	0.05%	27.21	0.33%	0.04%																																					179,840	0.08%	88.24	0.12%
2	Central Region	066	Northumberland County	8	Rural Minor Collector			              	5,724	0.01%	0.00%	12.59	0.03%	0.02%																																											5,724	0.00%	12.59	0.02%
2	Central Region	066	Northumberland County	9	Rural Local System			              	50,674	0.12%	0.02%	270.65	0.56%	0.37%																																											50,674	0.02%	270.65	0.37%
2	Central Region	066	Northumberland County Total:						112,960	0.27%	0.05%	344.27	0.71%	0.47%	203,543	0.30%	0.09%	44.49	0.53%	0.06%																																					316,503	0.14%	388.76	0.53%
2	Central Region	067	Nottoway County	2	Rural Principal Arterial - Other			              							261,544	0.38%	0.12%	37.20	0.45%	0.05%																																					261,544	0.12%	37.20	0.05%
2	Central Region	067	Nottoway County	6	Rural Minor Arterial			              							30,409	0.04%	0.01%	12.66	0.15%	0.02%																																					30,409	0.01%	12.66	0.02%
2	Central Region	067	Nottoway County	7	Rural Major Collector			              	40,649	0.10%	0.02%	59.42	0.12%	0.08%	63,748	0.09%	0.03%	29.48	0.35%	0.04%																																					104,396	0.05%	88.90	0.12%
2	Central Region	067	Nottoway County	8	Rural Minor Collector			              	9,518	0.02%	0.00%	19.45	0.04%	0.03%																																											9,518	0.00%	19.45	0.03%
2	Central Region	067	Nottoway County	9	Rural Local System			              	54,396	0.13%	0.02%	230.11	0.47%	0.31%	809	0.00%	0.00%	4.32	0.05%	0.01%																																					55,205	0.02%	234.43	0.32%
2	Central Region	067	Nottoway County Total:						104,563	0.25%	0.05%	308.98	0.64%	0.42%	356,509	0.52%	0.16%	83.66	1.01%	0.11%																																					461,071	0.21%	392.64	0.53%
2	Central Region	072	Powhatan County	2	Rural Principal Arterial - Other			              							131,198	0.19%	0.06%	3.41	0.04%	0.00%																																					131,198	0.06%	3.41	0.00%
2	Central Region	072	Powhatan County	6	Rural Minor Arterial			              							370,530	0.54%	0.16%	30.38	0.36%	0.04%																																					370,530	0.16%	30.38	0.04%
2	Central Region	072	Powhatan County	7	Rural Major Collector			              	200,664	0.48%	0.09%	71.92	0.15%	0.10%	43,274	0.06%	0.02%	17.57	0.21%	0.02%																																					243,938	0.11%	89.49	0.12%
2	Central Region	072	Powhatan County	8	Rural Minor Collector			              	18,322	0.04%	0.01%	19.25	0.04%	0.03%																																											18,322	0.01%	19.25	0.03%
2	Central Region	072	Powhatan County	9	Rural Local System			              	80,730	0.19%	0.04%	218.22	0.45%	0.30%	769	0.00%	0.00%	2.08	0.02%	0.00%																																					81,500	0.04%	220.30	0.30%
2	Central Region	072	Powhatan County Total:						299,716	0.72%	0.13%	309.39	0.64%	0.42%	545,772	0.80%	0.24%	53.44	0.64%	0.07%																																					845,488	0.38%	362.83	0.49%
2	Central Region	074	Prince George County	1	Rural Principal Arterial - Interstate			              													421,199	0.65%	0.19%	11.79	1.05%	0.02%																															421,199	0.19%	11.79	0.02%
2	Central Region	074	Prince George County	2	Rural Principal Arterial - Other			              							81,129	0.12%	0.04%	6.20	0.07%	0.01%																																					81,129	0.04%	6.20	0.01%
2	Central Region	074	Prince George County	6	Rural Minor Arterial			              							73,424	0.11%	0.03%	21.33	0.26%	0.03%																																					73,424	0.03%	21.33	0.03%
2	Central Region	074	Prince George County	7	Rural Major Collector			              	32,510	0.08%	0.01%	32.91	0.07%	0.04%	30,874	0.05%	0.01%	18.75	0.23%	0.03%																																					63,383	0.03%	51.66	0.07%
2	Central Region	074	Prince George County	8	Rural Minor Collector			              	13,980	0.03%	0.01%	26.85	0.06%	0.04%																																											13,980	0.01%	26.85	0.04%
2	Central Region	074	Prince George County	9	Rural Local System			              	42,816	0.10%	0.02%	156.03	0.32%	0.21%	5,151	0.01%	0.00%	9.11	0.11%	0.01%																																					47,967	0.02%	165.14	0.22%
2	Central Region	074	Prince George County	11	Urban Principal Arterial - Interstate			              													482,115	0.74%	0.21%	17.80	1.59%	0.02%																															482,115	0.21%	17.80	0.02%
2	Central Region	074	Prince George County	14	Urban Principal Arterial - Other			              							203,532	0.30%	0.09%	10.59	0.13%	0.01%																																					203,532	0.09%	10.59	0.01%
2	Central Region	074	Prince George County	16	Urban Minor Arterial			              	8,613	0.02%	0.00%	1.70	0.00%	0.00%	113,508	0.17%	0.05%	19.36	0.23%	0.03%																																					122,121	0.05%	21.06	0.03%
2	Central Region	074	Prince George County	17	Urban Collector			              	113,156	0.27%	0.05%	29.92	0.06%	0.04%																																											113,156	0.05%	29.92	0.04%
2	Central Region	074	Prince George County	19	Urban Local System			              	23,173	0.06%	0.01%	43.84	0.09%	0.06%	11,433	0.02%	0.01%	3.88	0.05%	0.01%																																					34,607	0.02%	47.72	0.06%
2	Central Region	074	Prince George County Total:						234,249	0.56%	0.10%	291.25	0.60%	0.39%	519,051	0.76%	0.23%	89.22	1.07%	0.12%	903,314	1.39%	0.40%	29.59	2.64%	0.04%																															1,656,614	0.74%	410.06	0.55%
2	Central Region	079	Richmond County	2	Rural Principal Arterial - Other			              							157,827	0.23%	0.07%	15.11	0.18%	0.02%																																					157,827	0.07%	15.11	0.02%
2	Central Region	079	Richmond County	6	Rural Minor Arterial			              							109,921	0.16%	0.05%	19.45	0.23%	0.03%																																					109,921	0.05%	19.45	0.03%
2	Central Region	079	Richmond County	7	Rural Major Collector			              	29,111	0.07%	0.01%	46.12	0.10%	0.06%																																											29,111	0.01%	46.12	0.06%
2	Central Region	079	Richmond County	8	Rural Minor Collector			              	6,398	0.02%	0.00%	14.27	0.03%	0.02%																																											6,398	0.00%	14.27	0.02%
2	Central Region	079	Richmond County	9	Rural Local System			              	33,692	0.08%	0.01%	149.66	0.31%	0.20%	41	0.00%	0.00%	0.09	0.00%	0.00%																																					33,732	0.02%	149.75	0.20%
2	Central Region	079	Richmond County Total:						69,200	0.17%	0.03%	210.05	0.43%	0.28%	267,788	0.39%	0.12%	34.65	0.42%	0.05%																																					336,988	0.15%	244.70	0.33%
2	Central Region	096	Westmoreland County	6	Rural Minor Arterial			              							267,820	0.39%	0.12%	58.19	0.70%	0.08%																																					267,820	0.12%	58.19	0.08%
2	Central Region	096	Westmoreland County	7	Rural Major Collector			              	52,948	0.13%	0.02%	74.22	0.15%	0.10%	4,883	0.01%	0.00%	5.94	0.07%	0.01%																																					57,831	0.03%	80.16	0.11%
2	Central Region	096	Westmoreland County	8	Rural Minor Collector			              	4,296	0.01%	0.00%	8.55	0.02%	0.01%																																											4,296	0.00%	8.55	0.01%
2	Central Region	096	Westmoreland County	9	Rural Local System			              	88,554	0.21%	0.04%	269.08	0.56%	0.36%	986	0.00%	0.00%	2.98	0.04%	0.00%																																					89,540	0.04%	272.06	0.37%
2	Central Region	096	Westmoreland County Total:						145,799	0.35%	0.06%	351.85	0.73%	0.48%	273,689	0.40%	0.12%	67.11	0.81%	0.09%																																					419,488	0.19%	418.96	0.57%
2	Central Region	166	Town of Ashland	16	Urban Minor Arterial			              																									11,403	0.06%	0.01%	3.31	0.03%	0.00%	91,535	0.42%	0.04%	7.85	0.63%	0.01%													102,938	0.05%	11.16	0.02%
2	Central Region	166	Town of Ashland	17	Urban Collector			              																									8,002	0.04%	0.00%	4.11	0.04%	0.01%																			8,002	0.00%	4.11	0.01%
2	Central Region	166	Town of Ashland	19	Urban Local System			              																									19,301	0.10%	0.01%	32.96	0.32%	0.04%																			19,301	0.01%	32.96	0.04%
2	Central Region	166	Town of Ashland Total:																														38,707	0.19%	0.02%	40.38	0.40%	0.05%	91,535	0.42%	0.04%	7.85	0.63%	0.01%													130,242	0.06%	48.23	0.07%
2	Central Region	142	Town of Blackstone	6	Rural Minor Arterial			              																															21,655	0.10%	0.01%	3.62	0.29%	0.00%													21,655	0.01%	3.62	0.00%
2	Central Region	142	Town of Blackstone	7	Rural Major Collector			              																									7,910	0.04%	0.00%	3.40	0.03%	0.00%	5,917	0.03%	0.00%	1.33	0.11%	0.00%													13,827	0.01%	4.73	0.01%
2	Central Region	142	Town of Blackstone	8	Rural Minor Collector			              																									4,029	0.02%	0.00%	4.61	0.05%	0.01%																			4,029	0.00%	4.61	0.01%
2	Central Region	142	Town of Blackstone	9	Rural Local System			              																									5,723	0.03%	0.00%	20.50	0.20%	0.03%																			5,723	0.00%	20.50	0.03%
2	Central Region	142	Town of Blackstone Total:																														17,662	0.09%	0.01%	28.51	0.28%	0.04%	27,572	0.13%	0.01%	4.95	0.40%	0.01%													45,234	0.02%	33.46	0.05%
2	Central Region	186	Town of Chase City	7	Rural Major Collector			              																									3,628	0.02%	0.00%	3.72	0.04%	0.01%																			3,628	0.00%	3.72	0.01%
2	Central Region	186	Town of Chase City	9	Rural Local System			              																									1,776	0.01%	0.00%	14.00	0.14%	0.02%																			1,776	0.00%	14.00	0.02%
2	Central Region	186	Town of Chase City Total:																														5,404	0.03%	0.00%	17.72	0.17%	0.02%																			5,404	0.00%	17.72	0.02%
2	Central Region	106	City of Colonial Heights	14	Urban Principal Arterial - Other			              																															113,291	0.53%	0.05%	4.54	0.36%	0.01%													113,291	0.05%	4.54	0.01%
2	Central Region	106	City of Colonial Heights	16	Urban Minor Arterial			              																									42,799	0.21%	0.02%	3.03	0.03%	0.00%	14,443	0.07%	0.01%	0.50	0.04%	0.00%													57,242	0.03%	3.53	0.00%
2	Central Region	106	City of Colonial Heights	17	Urban Collector			              																									59,888	0.30%	0.03%	8.06	0.08%	0.01%																			59,888	0.03%	8.06	0.01%
2	Central Region	106	City of Colonial Heights	19	Urban Local System			              																									46,034	0.23%	0.02%	70.81	0.69%	0.10%																			46,034	0.02%	70.81	0.10%
2	Central Region	106	City of Colonial Heights Total:																														148,721	0.74%	0.07%	81.90	0.80%	0.11%	127,733	0.59%	0.06%	5.04	0.40%	0.01%													276,454	0.12%	86.94	0.12%
2	Central Region	116	City of Hopewell	14	Urban Principal Arterial - Other			              																															108,961	0.51%	0.05%	7.67	0.62%	0.01%													108,961	0.05%	7.67	0.01%
2	Central Region	116	City of Hopewell	16	Urban Minor Arterial			              																									52,709	0.26%	0.02%	9.75	0.10%	0.01%	17,683	0.08%	0.01%	2.80	0.22%	0.00%													70,392	0.03%	12.55	0.02%
2	Central Region	116	City of Hopewell	17	Urban Collector			              																									16,733	0.08%	0.01%	4.90	0.05%	0.01%																			16,733	0.01%	4.90	0.01%
2	Central Region	116	City of Hopewell	19	Urban Local System			              																									48,940	0.24%	0.02%	102.99	1.01%	0.14%																			48,940	0.02%	102.99	0.14%
2	Central Region	116	City of Hopewell Total:																														118,382	0.59%	0.05%	117.64	1.15%	0.16%	126,644	0.59%	0.06%	10.47	0.84%	0.01%													245,026	0.11%	128.11	0.17%
2	Central Region	123	City of Petersburg	14	Urban Principal Arterial - Other			              																									4,196	0.02%	0.00%	0.65	0.01%	0.00%	209,926	0.97%	0.09%	17.58	1.41%	0.02%													214,122	0.10%	18.23	0.02%
2	Central Region	123	City of Petersburg	16	Urban Minor Arterial			              																									90,471	0.45%	0.04%	16.29	0.16%	0.02%	26,186	0.12%	0.01%	5.19	0.42%	0.01%													116,657	0.05%	21.48	0.03%
2	Central Region	123	City of Petersburg	17	Urban Collector			              																									48,223	0.24%	0.02%	19.78	0.19%	0.03%	7,034	0.03%	0.00%	1.40	0.11%	0.00%													55,257	0.02%	21.18	0.03%
2	Central Region	123	City of Petersburg	19	Urban Local System			              																									103,057	0.52%	0.05%	123.27	1.21%	0.17%																			103,057	0.05%	123.27	0.17%
2	Central Region	123	City of Petersburg Total:																														245,947	1.23%	0.11%	159.99	1.57%	0.22%	243,146	1.13%	0.11%	24.17	1.94%	0.03%													489,094	0.22%	184.16	0.25%
2	Central Region	127	City of Richmond	12	Urban Principal Arterial - Other Freeways or Expressways			              																															69,653	0.32%	0.03%	1.58	0.13%	0.00%													69,653	0.03%	1.58	0.00%
2	Central Region	127	City of Richmond	14	Urban Principal Arterial - Other			              																									15,486	0.08%	0.01%	1.19	0.01%	0.00%	926,742	4.30%	0.41%	50.62	4.06%	0.07%													942,228	0.42%	51.81	0.07%
2	Central Region	127	City of Richmond	16	Urban Minor Arterial			              																									533,419	2.67%	0.24%	64.18	0.63%	0.09%	250,427	1.16%	0.11%	23.71	1.90%	0.03%													783,846	0.35%	87.89	0.12%
2	Central Region	127	City of Richmond	17	Urban Collector			              																									311,490	1.56%	0.14%	79.93	0.78%	0.11%																			311,490	0.14%	79.93	0.11%
2	Central Region	127	City of Richmond	19	Urban Local System			              																									729,721	3.65%	0.32%	601.84	5.89%	0.81%																			729,721	0.32%	601.84	0.81%
2	Central Region	127	City of Richmond Total:																														1,590,116	7.95%	0.71%	747.14	7.31%	1.01%	1,246,822	5.78%	0.55%	75.91	6.09%	0.10%													2,836,938	1.26%	823.05	1.11%
2	Central Region	301	Town of South Hill	6	Rural Minor Arterial			              																															37,669	0.17%	0.02%	5.04	0.40%	0.01%													37,669	0.02%	5.04	0.01%
2	Central Region	301	Town of South Hill	7	Rural Major Collector			              																									9,540	0.05%	0.00%	4.25	0.04%	0.01%	23,590	0.11%	0.01%	3.30	0.26%	0.00%													33,130	0.01%	7.55	0.01%
2	Central Region	301	Town of South Hill	8	Rural Minor Collector			              																									7,703	0.04%	0.00%	6.04	0.06%	0.01%																			7,703	0.00%	6.04	0.01%
2	Central Region	301	Town of South Hill	9	Rural Local System			              																									13,028	0.07%	0.01%	27.54	0.27%	0.04%																			13,028	0.01%	27.54	0.04%
2	Central Region	301	Town of South Hill Total:																														30,271	0.15%	0.01%	37.83	0.37%	0.05%	61,260	0.28%	0.03%	8.34	0.67%	0.01%													91,531	0.04%	46.17	0.06%
2	Central Region		Central Region Total:						7,179,804	17.16%	3.19%	9,829.22	20.28%	13.30%	15,413,773	22.48%	6.86%	1,817.12	21.83%	2.46%	15,234,675	23.41%	6.78%	281.15	25.12%	0.38%	3,195,063	72.80%	1.42%	1,320.85	78.59%	1.79%	2,195,210	10.97%	0.98%	1,231.11	12.05%	1.67%	1,924,712	8.92%	0.86%	136.73	10.97%	0.19%													45,143,237	20.08%	14,616.18	19.78%
3	Eastern Region	001	Accomack County	2	Rural Principal Arterial - Other			              							689,606	1.01%	0.31%	37.21	0.45%	0.05%																																					689,606	0.31%	37.21	0.05%
3	Eastern Region	001	Accomack County	7	Rural Major Collector			              	124,447	0.30%	0.06%	98.80	0.20%	0.13%	200,237	0.29%	0.09%	61.60	0.74%	0.08%																																					324,684	0.14%	160.40	0.22%
3	Eastern Region	001	Accomack County	8	Rural Minor Collector			              	8,831	0.02%	0.00%	15.23	0.03%	0.02%	2,432	0.00%	0.00%	3.06	0.04%	0.00%																																					11,263	0.01%	18.29	0.02%
3	Eastern Region	001	Accomack County	9	Rural Local System			              	129,419	0.31%	0.06%	449.32	0.93%	0.61%	104	0.00%	0.00%	0.36	0.00%	0.00%																																					129,522	0.06%	449.68	0.61%
3	Eastern Region	001	Accomack County Total:						262,696	0.63%	0.12%	563.35	1.16%	0.76%	892,378	1.30%	0.40%	102.23	1.23%	0.14%																																					1,155,075	0.51%	665.58	0.90%
3	Eastern Region	040	Greensville County	1	Rural Principal Arterial - Interstate			              													525,469	0.81%	0.23%	15.47	1.38%	0.02%																															525,469	0.23%	15.47	0.02%
3	Eastern Region	040	Greensville County	2	Rural Principal Arterial - Other			              							98,130	0.14%	0.04%	7.84	0.09%	0.01%																																					98,130	0.04%	7.84	0.01%
3	Eastern Region	040	Greensville County	7	Rural Major Collector			              	51,102	0.12%	0.02%	62.19	0.13%	0.08%	41,204	0.06%	0.02%	14.16	0.17%	0.02%																																					92,306	0.04%	76.35	0.10%
3	Eastern Region	040	Greensville County	8	Rural Minor Collector			              	13,711	0.03%	0.01%	26.17	0.05%	0.04%																																											13,711	0.01%	26.17	0.04%
3	Eastern Region	040	Greensville County	9	Rural Local System			              	48,524	0.12%	0.02%	199.40	0.41%	0.27%	1,975	0.00%	0.00%	7.97	0.10%	0.01%																																					50,499	0.02%	207.37	0.28%
3	Eastern Region	040	Greensville County	11	Urban Principal Arterial - Interstate			              													59,337	0.09%	0.03%	1.67	0.15%	0.00%																															59,337	0.03%	1.67	0.00%
3	Eastern Region	040	Greensville County	12	Urban Principal Arterial - Other Freeways or Expressways			              							57,565	0.08%	0.03%	3.64	0.04%	0.00%																																					57,565	0.03%	3.64	0.00%
3	Eastern Region	040	Greensville County	19	Urban Local System			              							225	0.00%	0.00%	1.48	0.02%	0.00%																																					225	0.00%	1.48	0.00%
3	Eastern Region	040	Greensville County Total:						113,337	0.27%	0.05%	287.76	0.59%	0.39%	199,099	0.29%	0.09%	35.09	0.42%	0.05%	584,806	0.90%	0.26%	17.14	1.53%	0.02%																															897,242	0.40%	339.99	0.46%
3	Eastern Region	046	Isle of Wight County	2	Rural Principal Arterial - Other			              							118,513	0.17%	0.05%	9.95	0.12%	0.01%																																					118,513	0.05%	9.95	0.01%
3	Eastern Region	046	Isle of Wight County	6	Rural Minor Arterial			              							164,581	0.24%	0.07%	35.37	0.42%	0.05%																																					164,581	0.07%	35.37	0.05%
3	Eastern Region	046	Isle of Wight County	7	Rural Major Collector			              	53,978	0.13%	0.02%	52.98	0.11%	0.07%	34,172	0.05%	0.02%	9.57	0.11%	0.01%																																					88,150	0.04%	62.55	0.08%
3	Eastern Region	046	Isle of Wight County	8	Rural Minor Collector			              	13,839	0.03%	0.01%	40.60	0.08%	0.05%																																											13,839	0.01%	40.60	0.05%
3	Eastern Region	046	Isle of Wight County	9	Rural Local System			              	136,970	0.33%	0.06%	292.67	0.60%	0.40%	2,196	0.00%	0.00%	3.77	0.05%	0.01%																																					139,165	0.06%	296.44	0.40%
3	Eastern Region	046	Isle of Wight County	14	Urban Principal Arterial - Other			              							351,115	0.51%	0.16%	19.23	0.23%	0.03%																																					351,115	0.16%	19.23	0.03%
3	Eastern Region	046	Isle of Wight County	16	Urban Minor Arterial			              							129,158	0.19%	0.06%	8.20	0.10%	0.01%																																					129,158	0.06%	8.20	0.01%
3	Eastern Region	046	Isle of Wight County	17	Urban Collector			              	74,734	0.18%	0.03%	21.20	0.04%	0.03%	1,408	0.00%	0.00%	0.48	0.01%	0.00%																																					76,142	0.03%	21.68	0.03%
3	Eastern Region	046	Isle of Wight County	19	Urban Local System			              	15,848	0.04%	0.01%	35.18	0.07%	0.05%	792	0.00%	0.00%	0.63	0.01%	0.00%																																					16,640	0.01%	35.81	0.05%
3	Eastern Region	046	Isle of Wight County Total:						295,369	0.71%	0.13%	442.63	0.91%	0.60%	801,935	1.17%	0.36%	87.20	1.05%	0.12%																																					1,097,304	0.49%	529.83	0.72%
3	Eastern Region	047	James City County	1	Rural Principal Arterial - Interstate			              													465,706	0.72%	0.21%	8.70	0.78%	0.01%																															465,706	0.21%	8.70	0.01%
3	Eastern Region	047	James City County	6	Rural Minor Arterial			              							59,440	0.09%	0.03%	6.79	0.08%	0.01%																																					59,440	0.03%	6.79	0.01%
3	Eastern Region	047	James City County	7	Rural Major Collector			              	12,352	0.03%	0.01%	3.22	0.01%	0.00%	82,615	0.12%	0.04%	10.59	0.13%	0.01%																																					94,967	0.04%	13.81	0.02%
3	Eastern Region	047	James City County	8	Rural Minor Collector			              	16,420	0.04%	0.01%	11.57	0.02%	0.02%																																											16,420	0.01%	11.57	0.02%
3	Eastern Region	047	James City County	9	Rural Local System			              	71,059	0.17%	0.03%	169.27	0.35%	0.23%	1,106	0.00%	0.00%	2.17	0.03%	0.00%																																					72,165	0.03%	171.44	0.23%
3	Eastern Region	047	James City County	12	Urban Principal Arterial - Other Freeways or Expressways			              							296,123	0.43%	0.13%	10.30	0.12%	0.01%																																					296,123	0.13%	10.30	0.01%
3	Eastern Region	047	James City County	14	Urban Principal Arterial - Other			              							74,390	0.11%	0.03%	6.87	0.08%	0.01%																																					74,390	0.03%	6.87	0.01%
3	Eastern Region	047	James City County	16	Urban Minor Arterial			              	109,958	0.26%	0.05%	12.89	0.03%	0.02%	221,779	0.32%	0.10%	18.76	0.23%	0.03%																																					331,737	0.15%	31.65	0.04%
3	Eastern Region	047	James City County	17	Urban Collector			              	70,266	0.17%	0.03%	12.08	0.02%	0.02%	313	0.00%	0.00%	0.27	0.00%	0.00%																																					70,580	0.03%	12.35	0.02%
3	Eastern Region	047	James City County	19	Urban Local System			              	40,521	0.10%	0.02%	99.01	0.20%	0.13%	4,541	0.01%	0.00%	9.92	0.12%	0.01%																																					45,061	0.02%	108.93	0.15%
3	Eastern Region	047	James City County Total:						320,576	0.77%	0.14%	308.04	0.64%	0.42%	740,306	1.08%	0.33%	65.67	0.79%	0.09%	465,706	0.72%	0.21%	8.70	0.78%	0.01%																															1,526,588	0.68%	382.41	0.52%
3	Eastern Region	061	Nansemond Maintenance Area	11	Urban Principal Arterial - Interstate			              													324,217	0.50%	0.14%	5.63	0.50%	0.01%																															324,217	0.14%	5.63	0.01%
3	Eastern Region	061	Nansemond Maintenance Area	12	Urban Principal Arterial - Other Freeways or Expressways			              							38,324	0.06%	0.02%	1.50	0.02%	0.00%																																					38,324	0.02%	1.50	0.00%
3	Eastern Region	061	Nansemond Maintenance Area Total:												38,324	0.06%	0.02%	1.50	0.02%	0.00%	324,217	0.50%	0.14%	5.63	0.50%	0.01%																															362,541	0.16%	7.13	0.01%
3	Eastern Region	064	Norfolk Maintenance Area	11	Urban Principal Arterial - Interstate			              													5,132,772	7.89%	2.28%	55.81	4.99%	0.08%																															5,132,772	2.28%	55.81	0.08%
3	Eastern Region	064	Norfolk Maintenance Area	12	Urban Principal Arterial - Other Freeways or Expressways			              							414,664	0.60%	0.18%	8.40	0.10%	0.01%																																					414,664	0.18%	8.40	0.01%
3	Eastern Region	064	Norfolk Maintenance Area	14	Urban Principal Arterial - Other			              							97,400	0.14%	0.04%	3.43	0.04%	0.00%																																					97,400	0.04%	3.43	0.00%
3	Eastern Region	064	Norfolk Maintenance Area	16	Urban Minor Arterial			              							23,586	0.03%	0.01%	1.72	0.02%	0.00%																																					23,586	0.01%	1.72	0.00%
3	Eastern Region	064	Norfolk Maintenance Area	17	Urban Collector			              							1,129	0.00%	0.00%	2.36	0.03%	0.00%																																					1,129	0.00%	2.36	0.00%
3	Eastern Region	064	Norfolk Maintenance Area	19	Urban Local System			              							5,146	0.01%	0.00%	13.01	0.16%	0.02%																																					5,146	0.00%	13.01	0.02%
3	Eastern Region	064	Norfolk Maintenance Area Total:												541,925	0.79%	0.24%	28.92	0.35%	0.04%	5,132,772	7.89%	2.28%	55.81	4.99%	0.08%																															5,674,696	2.52%	84.73	0.11%
3	Eastern Region	065	Northampton County	2	Rural Principal Arterial - Other			              							404,269	0.59%	0.18%	30.81	0.37%	0.04%																																					404,269	0.18%	30.81	0.04%
3	Eastern Region	065	Northampton County	7	Rural Major Collector			              	35,116	0.08%	0.02%	41.20	0.08%	0.06%	36,724	0.05%	0.02%	16.74	0.20%	0.02%																																					71,840	0.03%	57.94	0.08%
3	Eastern Region	065	Northampton County	8	Rural Minor Collector			              	5,232	0.01%	0.00%	12.12	0.03%	0.02%	2,199	0.00%	0.00%	1.21	0.01%	0.00%																																					7,431	0.00%	13.33	0.02%
3	Eastern Region	065	Northampton County	9	Rural Local System			              	49,777	0.12%	0.02%	192.45	0.40%	0.26%	250	0.00%	0.00%	0.70	0.01%	0.00%																																					50,027	0.02%	193.15	0.26%
3	Eastern Region	065	Northampton County Total:						90,125	0.22%	0.04%	245.77	0.51%	0.33%	443,442	0.65%	0.20%	49.46	0.59%	0.07%																																					533,567	0.24%	295.23	0.40%
3	Eastern Region	075	Princess Anne Maintenance Area	11	Urban Principal Arterial - Interstate			              													1,589,272	2.44%	0.71%	12.19	1.09%	0.02%																															1,589,272	0.71%	12.19	0.02%
3	Eastern Region	075	Princess Anne Maintenance Area Total:																		1,589,272	2.44%	0.71%	12.19	1.09%	0.02%																															1,589,272	0.71%	12.19	0.02%
3	Eastern Region	087	Southampton County	2	Rural Principal Arterial - Other			              							691,760	1.01%	0.31%	42.88	0.52%	0.06%																																					691,760	0.31%	42.88	0.06%
3	Eastern Region	087	Southampton County	6	Rural Minor Arterial			              							99,263	0.14%	0.04%	24.63	0.30%	0.03%																																					99,263	0.04%	24.63	0.03%
3	Eastern Region	087	Southampton County	7	Rural Major Collector			              	145,119	0.35%	0.06%	126.25	0.26%	0.17%	55,483	0.08%	0.02%	27.78	0.33%	0.04%																																					200,602	0.09%	154.03	0.21%
3	Eastern Region	087	Southampton County	8	Rural Minor Collector			              	18,692	0.04%	0.01%	48.13	0.10%	0.07%																																											18,692	0.01%	48.13	0.07%
3	Eastern Region	087	Southampton County	9	Rural Local System			              	111,690	0.27%	0.05%	498.62	1.03%	0.67%	104	0.00%	0.00%	1.21	0.01%	0.00%																																					111,794	0.05%	499.83	0.68%
3	Eastern Region	087	Southampton County	19	Urban Local System			              							211	0.00%	0.00%	0.22	0.00%	0.00%																																					211	0.00%	0.22	0.00%
